jahr;anlage;ort;bfsnr;rubrik;thema;wert;einheit;betrieb
2021;d0246;Horgen;295;Oberflächengewässer;Wärme;0;kW;ja
2021;d0250;Thalwil;141;Oberflächengewässer;Wärme;1860;kW;Nein
2021;d0287;Wädenswil;293;Oberflächengewässer;Wärme;41;kW;Ja
2021;e0100;Küsnacht (ZH);154;Oberflächengewässer;Wärme;522;kW;Ja
2021;e0132;Meilen;156;Oberflächengewässer;Wärme;0;kW;Ja
2021;e0141;Stäfa;158;Oberflächengewässer;Wärme;23;kW;Ja
2021;e0143;Zollikon;161;Oberflächengewässer;Wärme;37;kW;Ja
2021;e0163;Männedorf;155;Oberflächengewässer;Wärme;26;kW;Ja
2021;e0165;Meilen;156;Oberflächengewässer;Wärme;130;kW;Ja
2021;e0170;Männedorf;155;Oberflächengewässer;Wärme;25;kW;Ja
2021;e0172;Stäfa;158;Oberflächengewässer;Wärme;0;kW;Ja
2021;e0174;Meilen;156;Oberflächengewässer;Wärme;105;kW;Ja
2021;e0187;Küsnacht (ZH);154;Oberflächengewässer;Wärme;136;kW;Ja
2021;e0192;Männedorf;155;Oberflächengewässer;Wärme;500;kW;Ja
2021;e0193;Männedorf;155;Oberflächengewässer;Wärme;208;kW;Ja
2021;e0194;Meilen;156;Oberflächengewässer;Wärme;67;kW;Ja
2021;e0201;Meilen;156;Oberflächengewässer;Wärme;227;kW;Ja
2021;e0204;Uetikon am See;159;Oberflächengewässer;Wärme;750;kW;Ja
2021;e0206;Hombrechtikon;153;Oberflächengewässer;Wärme;26;kW;Ja
2021;e0212;Meilen;156;Oberflächengewässer;Wärme;0;kW;Nein
2021;g0096;Dübendorf;191;Oberflächengewässer;Wärme;0;kW;Ja
2021;g0128;Dübendorf;191;Oberflächengewässer;Wärme;250;kW;Ja
2021;g0139;Dübendorf;191;Oberflächengewässer;Wärme;573;kW;Ja
2021;h0123;Pfäffikon;177;Oberflächengewässer;Wärme;0;kW;Ja
2021;h0160;Pfäffikon;177;Oberflächengewässer;Wärme;279;kW;Ja
2021;h0165;Pfäffikon;177;Oberflächengewässer;Wärme;230;kW;Ja
2021;h0166;Pfäffikon;177;Oberflächengewässer;Wärme;187.2;kW;Ja
2021;h0167;Pfäffikon;177;Oberflächengewässer;Wärme;680;kW;Ja
2021;h0352;Pfäffikon;177;Oberflächengewässer;Wärme;0;kW;Ja
2021;k0087;Rheinau;38;Oberflächengewässer;Wärme;0;kW;Ja
2021;k0116;Flurlingen;29;Oberflächengewässer;Wärme;11.8;kW;Ja
2021;k0219;Flaach;28;Oberflächengewässer;Wärme;54;kW;Ja
2021;l0152;Hochfelden;59;Oberflächengewässer;Wärme;0;kW;Ja
2021;l0184;Eglisau;55;Oberflächengewässer;Wärme;80.6;kW;Ja
2021;l0204;Opfikon;66;Oberflächengewässer;Wärme;93;kW;Ja
2021;l0211;Glattfelden;58;Oberflächengewässer;Wärme;490;kW;Ja
2021;n0134;Dietikon;243;Oberflächengewässer;Wärme;630;kW;Ja
2021;n0135;Dietikon;243;Oberflächengewässer;Wärme;360;kW;Ja
2022;b0098;Zürich;261;Oberflächengewässer;Wärme;1196;kW;Ja
2022;b0102;Zürich;261;Oberflächengewässer;Wärme;274;kW;Ja
2022;b0116;Zürich;261;Oberflächengewässer;Wärme;100;kW;Ja
2022;b0119;Zürich;261;Oberflächengewässer;Wärme;346;kW;Ja
2022;b0131;Zürich;261;Oberflächengewässer;Wärme;42;kW;Ja
2022;b0138;Zürich;261;Oberflächengewässer;Wärme;88;kW;Ja
2022;b0143;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2022;b0150;Zürich;261;Oberflächengewässer;Wärme;0;kW;Nein
2022;b0152;Zürich;261;Oberflächengewässer;Wärme;221.3;kW;Ja
2022;b0163;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2022;b0174;Zürich;261;Oberflächengewässer;Wärme;250;kW;Ja
2022;b0182;Zürich;261;Oberflächengewässer;Wärme;18.5;kW;Ja
2022;b0186;Zürich;261;Oberflächengewässer;Wärme;123;kW;Ja
2022;b0187;Zürich;261;Oberflächengewässer;Wärme;204;kW;Ja
2022;b0192;Zürich;261;Oberflächengewässer;Wärme;3462;kW;Ja
2022;b0193;Zürich;261;Oberflächengewässer;Wärme;600;kW;Ja
2022;b0194;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2022;b0195;Zürich;261;Oberflächengewässer;Wärme;355;kW;Ja
2022;b0196;Zürich;261;Oberflächengewässer;Wärme;70;kW;Ja
2022;b0197;Zürich;261;Oberflächengewässer;Wärme;41;kW;Ja
2022;b0202;Zürich;261;Oberflächengewässer;Wärme;1963.5;kW;Ja
2022;b0207;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2022;b0208;Zürich;261;Oberflächengewässer;Wärme;1403.3;kW;Ja
2022;b0209;Zürich;261;Oberflächengewässer;Wärme;543;kW;Ja
2022;b0210;Zürich;261;Oberflächengewässer;Wärme;120;kW;Ja
2022;b0223;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2022;b0729;Zürich;261;Oberflächengewässer;Wärme;2382;kW;Ja
2022;d0117;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2022;d0130;Horgen;295;Oberflächengewässer;Wärme;616;kW;Ja
2022;d0140;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2022;d0153;Kilchberg (ZH);135;Oberflächengewässer;Wärme;0;kW;Ja
2022;d0197;Horgen;295;Oberflächengewässer;Wärme;48;kW;Ja
2022;d0217;Wädenswil;293;Oberflächengewässer;Wärme;10.5;kW;Ja
2022;d0221;Rüschlikon;139;Oberflächengewässer;Wärme;5.7;kW;Ja
2022;d0225;Wädenswil;293;Oberflächengewässer;Wärme;450;kW;Ja
2022;d0226;Kilchberg (ZH);135;Oberflächengewässer;Wärme;331;kW;Ja
2022;d0230;Thalwil;141;Oberflächengewässer;Wärme;537;kW;Ja
2022;d0234;Wädenswil;293;Oberflächengewässer;Wärme;125;kW;Ja
2022;d0236;Horgen;295;Oberflächengewässer;Wärme;604;kW;Ja
2022;d0239;Horgen;295;Oberflächengewässer;Wärme;334;kW;Ja
2022;d0242;Thalwil;141;Oberflächengewässer;Wärme;110;kW;ja
2022;d0243;Horgen;295;Oberflächengewässer;Wärme;50;kW;ja
2022;d0246;Horgen;295;Oberflächengewässer;Wärme;0;kW;ja
2022;d0250;Thalwil;141;Oberflächengewässer;Wärme;1860;kW;Nein
2022;d0287;Wädenswil;293;Oberflächengewässer;Wärme;41;kW;Ja
2022;e0100;Küsnacht (ZH);154;Oberflächengewässer;Wärme;522;kW;Ja
2022;e0132;Meilen;156;Oberflächengewässer;Wärme;0;kW;Ja
2022;e0141;Stäfa;158;Oberflächengewässer;Wärme;23;kW;Ja
2022;e0143;Zollikon;161;Oberflächengewässer;Wärme;37;kW;Ja
2022;e0163;Männedorf;155;Oberflächengewässer;Wärme;26;kW;Ja
2022;e0165;Meilen;156;Oberflächengewässer;Wärme;130;kW;Ja
2022;e0170;Männedorf;155;Oberflächengewässer;Wärme;25;kW;Ja
2022;e0172;Stäfa;158;Oberflächengewässer;Wärme;0;kW;Ja
2022;e0174;Meilen;156;Oberflächengewässer;Wärme;105;kW;Ja
2022;e0187;Küsnacht (ZH);154;Oberflächengewässer;Wärme;136;kW;Ja
2022;e0192;Männedorf;155;Oberflächengewässer;Wärme;500;kW;Ja
2022;e0193;Männedorf;155;Oberflächengewässer;Wärme;208;kW;Ja
2022;e0194;Meilen;156;Oberflächengewässer;Wärme;67;kW;Ja
2022;e0201;Meilen;156;Oberflächengewässer;Wärme;227;kW;Ja
2022;e0204;Uetikon am See;159;Oberflächengewässer;Wärme;750;kW;Ja
2022;e0206;Hombrechtikon;153;Oberflächengewässer;Wärme;26;kW;Ja
2022;e0211;Meilen;156;Oberflächengewässer;Wärme;20;kW;Ja
2022;e0212;Meilen;156;Oberflächengewässer;Wärme;0;kW;Ja
2022;e0213;Küsnacht (ZH);154;Oberflächengewässer;Wärme;102;kW;Nein
2022;g0096;Dübendorf;191;Oberflächengewässer;Wärme;0;kW;Ja
2022;g0128;Dübendorf;191;Oberflächengewässer;Wärme;250;kW;Ja
2022;g0139;Dübendorf;191;Oberflächengewässer;Wärme;573;kW;Ja
2022;g0140;Dübendorf;191;Oberflächengewässer;Wärme;602;kW;Nein
2022;h0123;Pfäffikon;177;Oberflächengewässer;Wärme;0;kW;Ja
2022;h0160;Pfäffikon;177;Oberflächengewässer;Wärme;279;kW;Ja
2022;h0165;Pfäffikon;177;Oberflächengewässer;Wärme;230;kW;Ja
2022;h0166;Pfäffikon;177;Oberflächengewässer;Wärme;187.2;kW;Ja
2022;h0167;Pfäffikon;177;Oberflächengewässer;Wärme;680;kW;Ja
2022;h0352;Pfäffikon;177;Oberflächengewässer;Wärme;0;kW;Ja
2022;k0087;Rheinau;38;Oberflächengewässer;Wärme;0;kW;Ja
2022;k0116;Flurlingen;29;Oberflächengewässer;Wärme;11.8;kW;Ja
2022;k0219;Flaach;28;Oberflächengewässer;Wärme;54;kW;Ja
2022;l0152;Hochfelden;59;Oberflächengewässer;Wärme;0;kW;Ja
2022;l0204;Opfikon;66;Oberflächengewässer;Wärme;93;kW;Ja
2022;l0211;Glattfelden;58;Oberflächengewässer;Wärme;490;kW;Ja
2022;n0134;Dietikon;243;Oberflächengewässer;Wärme;630;kW;Ja
2022;n0135;Dietikon;243;Oberflächengewässer;Wärme;360;kW;Ja
2023;b0098;Zürich;261;Oberflächengewässer;Wärme;1196;kW;Ja
2023;b0102;Zürich;261;Oberflächengewässer;Wärme;274;kW;Ja
2023;b0116;Zürich;261;Oberflächengewässer;Wärme;100;kW;Ja
2023;b0119;Zürich;261;Oberflächengewässer;Wärme;346;kW;Ja
2023;b0131;Zürich;261;Oberflächengewässer;Wärme;42;kW;Ja
2023;b0138;Zürich;261;Oberflächengewässer;Wärme;88;kW;Ja
2023;b0143;Zürich;261;Oberflächengewässer;Wärme;400;kW;Ja
2023;b0150;Zürich;261;Oberflächengewässer;Wärme;0;kW;Nein
2023;b0152;Zürich;261;Oberflächengewässer;Wärme;221.3;kW;Ja
2023;b0163;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2023;b0174;Zürich;261;Oberflächengewässer;Wärme;250;kW;Ja
2023;b0182;Zürich;261;Oberflächengewässer;Wärme;18.5;kW;Ja
2023;b0186;Zürich;261;Oberflächengewässer;Wärme;123;kW;Ja
2023;b0187;Zürich;261;Oberflächengewässer;Wärme;204;kW;Ja
2023;b0192;Zürich;261;Oberflächengewässer;Wärme;3462;kW;Ja
2023;b0193;Zürich;261;Oberflächengewässer;Wärme;600;kW;Ja
2023;b0194;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2023;b0195;Zürich;261;Oberflächengewässer;Wärme;355;kW;Ja
2023;b0196;Zürich;261;Oberflächengewässer;Wärme;70;kW;Ja
2023;b0197;Zürich;261;Oberflächengewässer;Wärme;41;kW;Ja
2023;b0202;Zürich;261;Oberflächengewässer;Wärme;1963.5;kW;Ja
2023;b0207;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2023;b0208;Zürich;261;Oberflächengewässer;Wärme;1403.3;kW;Ja
2023;b0209;Zürich;261;Oberflächengewässer;Wärme;543;kW;Ja
2023;b0210;Zürich;261;Oberflächengewässer;Wärme;120;kW;Ja
2023;b0214;Zürich;261;Oberflächengewässer;Wärme;4230;kW;Nein
2023;b0223;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2023;b0729;Zürich;261;Oberflächengewässer;Wärme;2381;kW;Ja
2023;d0117;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2023;d0130;Horgen;295;Oberflächengewässer;Wärme;616;kW;Ja
2023;d0140;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2023;d0153;Kilchberg (ZH);135;Oberflächengewässer;Wärme;1000;kW;Ja
2023;d0197;Horgen;295;Oberflächengewässer;Wärme;48;kW;Ja
2023;d0217;Wädenswil;293;Oberflächengewässer;Wärme;10.5;kW;Ja
2023;d0218;Kilchberg (ZH);135;Oberflächengewässer;Wärme;0;kW;Ja
2023;d0221;Rüschlikon;139;Oberflächengewässer;Wärme;5.7;kW;Ja
2023;d0225;Wädenswil;293;Oberflächengewässer;Wärme;450;kW;Ja
2023;d0226;Kilchberg (ZH);135;Oberflächengewässer;Wärme;331;kW;Ja
2023;d0230;Thalwil;141;Oberflächengewässer;Wärme;537;kW;Ja
2023;d0234;Wädenswil;293;Oberflächengewässer;Wärme;125;kW;Ja
2023;d0236;Horgen;295;Oberflächengewässer;Wärme;604;kW;Ja
2023;d0239;Horgen;295;Oberflächengewässer;Wärme;311;kW;Ja
2023;d0242;Thalwil;141;Oberflächengewässer;Wärme;110;kW;Ja
2023;d0243;Horgen;295;Oberflächengewässer;Wärme;50;kW;Ja
2023;d0246;Horgen;295;Oberflächengewässer;Wärme;0;kW;Ja
2023;d0250;Thalwil;141;Oberflächengewässer;Wärme;1550;kW;Ja
2023;d0287;Wädenswil;293;Oberflächengewässer;Wärme;41;kW;Ja
2023;e0100;Küsnacht (ZH);154;Oberflächengewässer;Wärme;522;kW;Ja
2023;e0132;Meilen;156;Oberflächengewässer;Wärme;0;kW;Ja
2023;e0141;Stäfa;158;Oberflächengewässer;Wärme;23;kW;Ja
2023;e0143;Zollikon;161;Oberflächengewässer;Wärme;37;kW;Ja
2023;e0163;Männedorf;155;Oberflächengewässer;Wärme;26;kW;Ja
2023;e0165;Meilen;156;Oberflächengewässer;Wärme;130;kW;Ja
2023;e0170;Männedorf;155;Oberflächengewässer;Wärme;25;kW;Ja
2023;e0172;Stäfa;158;Oberflächengewässer;Wärme;0;kW;Ja
