"bfsnr","gemeinde","jahr","total_waermeentnahme_kw","total_waermeeintrag_kw","anzahl","cum_waermeentnahme_kw","cum_waermeeintrag_kw","cum_anzahl"
86,"Dielsdorf",2022,0,0,0,132,80,2
86,"Dielsdorf",2023,0,0,0,132,80,2
88,"Neerach",1981,0,0,0,0,0,0
88,"Neerach",1982,0,0,0,0,0,0
88,"Neerach",1983,0,0,0,0,0,0
88,"Neerach",1984,0,0,0,0,0,0
88,"Neerach",1985,0,0,0,0,0,0
88,"Neerach",1986,0,0,0,0,0,0
88,"Neerach",1987,0,0,0,0,0,0
88,"Neerach",1988,0,0,0,0,0,0
88,"Neerach",1989,0,0,0,0,0,0
88,"Neerach",1990,0,0,0,0,0,0
88,"Neerach",1991,0,0,0,0,0,0
88,"Neerach",1992,0,0,0,0,0,0
88,"Neerach",1993,0,0,0,0,0,0
88,"Neerach",1994,0,0,0,0,0,0
88,"Neerach",1995,0,0,0,0,0,0
88,"Neerach",1996,0,0,0,0,0,0
88,"Neerach",1997,0,0,0,0,0,0
88,"Neerach",1998,0,0,0,0,0,0
88,"Neerach",1999,0,0,0,0,0,0
88,"Neerach",2000,0,0,0,0,0,0
88,"Neerach",2001,0,0,0,0,0,0
88,"Neerach",2002,0,0,0,0,0,0
88,"Neerach",2003,0,0,0,0,0,0
88,"Neerach",2004,0,0,0,0,0,0
88,"Neerach",2005,0,0,0,0,0,0
88,"Neerach",2006,0,0,0,0,0,0
88,"Neerach",2007,0,0,0,0,0,0
88,"Neerach",2008,0,0,0,0,0,0
88,"Neerach",2009,0,0,0,0,0,0
88,"Neerach",2010,0,0,0,0,0,0
88,"Neerach",2011,0,0,0,0,0,0
88,"Neerach",2012,0,0,0,0,0,0
88,"Neerach",2013,9.3,0,1,9.3,0,1
88,"Neerach",2014,0,0,0,9.3,0,1
88,"Neerach",2015,0,0,0,9.3,0,1
88,"Neerach",2016,0,0,0,9.3,0,1
88,"Neerach",2017,0,0,0,9.3,0,1
88,"Neerach",2018,0,0,0,9.3,0,1
88,"Neerach",2019,0,0,0,9.3,0,1
88,"Neerach",2020,0,0,0,9.3,0,1
88,"Neerach",2021,0,0,0,9.3,0,1
88,"Neerach",2022,0,0,0,9.3,0,1
88,"Neerach",2023,0,0,0,9.3,0,1
89,"Niederglatt",1981,0,0,0,0,0,0
89,"Niederglatt",1982,0,0,0,0,0,0
89,"Niederglatt",1983,0,0,0,0,0,0
89,"Niederglatt",1984,0,0,0,0,0,0
89,"Niederglatt",1985,0,0,0,0,0,0
89,"Niederglatt",1986,0,0,0,0,0,0
89,"Niederglatt",1987,0,0,0,0,0,0
89,"Niederglatt",1988,0,0,0,0,0,0
89,"Niederglatt",1989,0,0,0,0,0,0
89,"Niederglatt",1990,0,0,0,0,0,0
89,"Niederglatt",1991,0,0,0,0,0,0
89,"Niederglatt",1992,0,0,0,0,0,0
89,"Niederglatt",1993,0,0,0,0,0,0
89,"Niederglatt",1994,0,0,0,0,0,0
89,"Niederglatt",1995,0,0,0,0,0,0
89,"Niederglatt",1996,0,0,0,0,0,0
89,"Niederglatt",1997,0,0,0,0,0,0
89,"Niederglatt",1998,0,0,0,0,0,0
89,"Niederglatt",1999,0,0,0,0,0,0
89,"Niederglatt",2000,0,0,0,0,0,0
89,"Niederglatt",2001,0,0,0,0,0,0
89,"Niederglatt",2002,0,0,0,0,0,0
89,"Niederglatt",2003,0,0,0,0,0,0
89,"Niederglatt",2004,0,0,0,0,0,0
89,"Niederglatt",2005,0,0,0,0,0,0
89,"Niederglatt",2006,0,0,0,0,0,0
89,"Niederglatt",2007,0,0,0,0,0,0
89,"Niederglatt",2008,0,0,0,0,0,0
89,"Niederglatt",2009,0,0,0,0,0,0
89,"Niederglatt",2010,0,0,0,0,0,0
89,"Niederglatt",2011,340,0,1,340,0,1
89,"Niederglatt",2012,0,0,0,340,0,1
89,"Niederglatt",2013,0,0,0,340,0,1
89,"Niederglatt",2014,0,0,0,340,0,1
89,"Niederglatt",2015,0,0,0,340,0,1
89,"Niederglatt",2016,0,0,0,340,0,1
89,"Niederglatt",2017,0,0,0,340,0,1
89,"Niederglatt",2018,0,0,0,340,0,1
89,"Niederglatt",2019,0,0,0,340,0,1
89,"Niederglatt",2020,0,0,0,340,0,1
89,"Niederglatt",2021,0,0,0,340,0,1
89,"Niederglatt",2022,0,0,0,340,0,1
89,"Niederglatt",2023,0,0,0,340,0,1
91,"Niederweningen",1981,0,0,0,0,0,0
91,"Niederweningen",1982,0,0,0,0,0,0
91,"Niederweningen",1983,0,0,0,0,0,0
91,"Niederweningen",1984,0,0,0,0,0,0
91,"Niederweningen",1985,0,0,0,0,0,0
91,"Niederweningen",1986,0,0,0,0,0,0
91,"Niederweningen",1987,0,0,0,0,0,0
91,"Niederweningen",1988,0,0,0,0,0,0
91,"Niederweningen",1989,0,0,0,0,0,0
91,"Niederweningen",1990,0,0,0,0,0,0
91,"Niederweningen",1991,0,0,0,0,0,0
91,"Niederweningen",1992,0,0,0,0,0,0
91,"Niederweningen",1993,0,0,0,0,0,0
91,"Niederweningen",1994,0,0,0,0,0,0
91,"Niederweningen",1995,0,0,0,0,0,0
91,"Niederweningen",1996,0,0,0,0,0,0
91,"Niederweningen",1997,0,0,0,0,0,0
91,"Niederweningen",1998,0,0,0,0,0,0
91,"Niederweningen",1999,0,0,0,0,0,0
91,"Niederweningen",2000,0,0,0,0,0,0
91,"Niederweningen",2001,0,0,0,0,0,0
91,"Niederweningen",2002,0,0,0,0,0,0
91,"Niederweningen",2003,0,0,0,0,0,0
91,"Niederweningen",2004,0,0,0,0,0,0
91,"Niederweningen",2005,0,0,0,0,0,0
91,"Niederweningen",2006,0,0,0,0,0,0
91,"Niederweningen",2007,0,0,0,0,0,0
91,"Niederweningen",2008,0,0,0,0,0,0
91,"Niederweningen",2009,92,0,1,92,0,1
91,"Niederweningen",2010,0,0,0,92,0,1
91,"Niederweningen",2011,0,0,0,92,0,1
91,"Niederweningen",2012,0,0,0,92,0,1
91,"Niederweningen",2013,0,0,0,92,0,1
91,"Niederweningen",2014,0,0,0,92,0,1
91,"Niederweningen",2015,0,0,0,92,0,1
91,"Niederweningen",2016,0,0,0,92,0,1
91,"Niederweningen",2017,0,0,0,92,0,1
91,"Niederweningen",2018,0,0,0,92,0,1
91,"Niederweningen",2019,0,0,0,92,0,1
91,"Niederweningen",2020,0,0,0,92,0,1
91,"Niederweningen",2021,0,0,0,92,0,1
91,"Niederweningen",2022,0,0,0,92,0,1
91,"Niederweningen",2023,0,0,0,92,0,1
94,"Otelfingen",1981,0,0,0,0,0,0
94,"Otelfingen",1982,0,0,0,0,0,0
94,"Otelfingen",1983,0,0,0,0,0,0
94,"Otelfingen",1984,0,0,0,0,0,0
94,"Otelfingen",1985,14,0,1,14,0,1
94,"Otelfingen",1986,0,0,0,14,0,1
94,"Otelfingen",1987,0,0,0,14,0,1
94,"Otelfingen",1988,0,0,0,14,0,1
94,"Otelfingen",1989,0,0,0,14,0,1
94,"Otelfingen",1990,0,0,0,14,0,1
94,"Otelfingen",1991,0,0,0,14,0,1
94,"Otelfingen",1992,0,0,0,14,0,1
94,"Otelfingen",1993,0,0,0,14,0,1
94,"Otelfingen",1994,0,0,0,14,0,1
94,"Otelfingen",1995,0,0,0,14,0,1
94,"Otelfingen",1996,0,0,0,14,0,1
94,"Otelfingen",1997,0,0,0,14,0,1
94,"Otelfingen",1998,0,0,0,14,0,1
94,"Otelfingen",1999,0,0,0,14,0,1
94,"Otelfingen",2000,0,0,0,14,0,1
94,"Otelfingen",2001,0,0,0,14,0,1
94,"Otelfingen",2002,0,0,0,14,0,1
94,"Otelfingen",2003,0,0,0,14,0,1
94,"Otelfingen",2004,0,0,0,14,0,1
94,"Otelfingen",2005,0,0,0,14,0,1
94,"Otelfingen",2006,0,0,0,14,0,1
94,"Otelfingen",2007,0,0,0,14,0,1
94,"Otelfingen",2008,0,0,0,14,0,1
94,"Otelfingen",2009,0,0,0,14,0,1
94,"Otelfingen",2010,0,0,0,14,0,1
94,"Otelfingen",2011,0,0,0,14,0,1
94,"Otelfingen",2012,0,0,0,14,0,1
94,"Otelfingen",2013,0,0,0,14,0,1
94,"Otelfingen",2014,0,0,0,14,0,1
94,"Otelfingen",2015,0,0,0,14,0,1
94,"Otelfingen",2016,0,0,0,14,0,1
94,"Otelfingen",2017,0,0,0,14,0,1
94,"Otelfingen",2018,0,0,0,14,0,1
94,"Otelfingen",2019,0,0,0,14,0,1
94,"Otelfingen",2020,0,0,0,14,0,1
94,"Otelfingen",2021,0,0,0,14,0,1
94,"Otelfingen",2022,0,0,0,14,0,1
94,"Otelfingen",2023,0,0,0,14,0,1
96,"Regensdorf",1981,0,0,0,0,0,0
96,"Regensdorf",1982,0,0,0,0,0,0
96,"Regensdorf",1983,0,0,0,0,0,0
96,"Regensdorf",1984,0,0,0,0,0,0
96,"Regensdorf",1985,0,0,0,0,0,0
96,"Regensdorf",1986,0,0,0,0,0,0
96,"Regensdorf",1987,0,0,0,0,0,0
96,"Regensdorf",1988,0,0,0,0,0,0
96,"Regensdorf",1989,0,0,0,0,0,0
96,"Regensdorf",1990,0,0,0,0,0,0
96,"Regensdorf",1991,0,0,0,0,0,0
96,"Regensdorf",1992,0,0,0,0,0,0
96,"Regensdorf",1993,0,0,0,0,0,0
96,"Regensdorf",1994,0,0,0,0,0,0
96,"Regensdorf",1995,0,0,0,0,0,0
96,"Regensdorf",1996,0,0,0,0,0,0
96,"Regensdorf",1997,0,0,0,0,0,0
96,"Regensdorf",1998,0,0,0,0,0,0
96,"Regensdorf",1999,0,0,0,0,0,0
96,"Regensdorf",2000,0,0,0,0,0,0
96,"Regensdorf",2001,0,0,0,0,0,0
96,"Regensdorf",2002,0,0,0,0,0,0
96,"Regensdorf",2003,0,0,0,0,0,0
96,"Regensdorf",2004,0,0,0,0,0,0
96,"Regensdorf",2005,62,0,1,62,0,1
96,"Regensdorf",2006,0,0,0,62,0,1
96,"Regensdorf",2007,0,0,0,62,0,1
96,"Regensdorf",2008,0,0,0,62,0,1
96,"Regensdorf",2009,201,100,2,263,100,3
96,"Regensdorf",2010,0,0,0,263,100,3
96,"Regensdorf",2011,0,0,0,263,100,3
96,"Regensdorf",2012,0,0,0,263,100,3
96,"Regensdorf",2013,0,0,0,263,100,3
96,"Regensdorf",2014,690,150,2,953,250,5
96,"Regensdorf",2015,0,0,0,953,250,5
96,"Regensdorf",2016,0,0,0,953,250,5
96,"Regensdorf",2017,0,0,0,953,250,5
96,"Regensdorf",2018,800,800,1,1753,1050,6
96,"Regensdorf",2019,253,170,1,2006,1220,7
96,"Regensdorf",2020,27.9,0,1,2033.9,1220,8
96,"Regensdorf",2021,260,391,1,2293.9,1611,9
96,"Regensdorf",2022,0,0,0,2293.9,1611,9
96,"Regensdorf",2023,0,0,0,2293.9,1611,9
99,"Schöfflisdorf",1981,0,0,0,0,0,0
99,"Schöfflisdorf",1982,0,0,0,0,0,0
99,"Schöfflisdorf",1983,0,0,0,0,0,0
99,"Schöfflisdorf",1984,0,0,0,0,0,0
99,"Schöfflisdorf",1985,0,0,0,0,0,0
99,"Schöfflisdorf",1986,0,0,0,0,0,0
99,"Schöfflisdorf",1987,0,0,0,0,0,0
99,"Schöfflisdorf",1988,0,0,0,0,0,0
99,"Schöfflisdorf",1989,0,0,0,0,0,0
99,"Schöfflisdorf",1990,0,0,0,0,0,0
99,"Schöfflisdorf",1991,0,0,0,0,0,0
99,"Schöfflisdorf",1992,0,0,0,0,0,0
99,"Schöfflisdorf",1993,0,0,0,0,0,0
99,"Schöfflisdorf",1994,0,0,0,0,0,0
99,"Schöfflisdorf",1995,0,0,0,0,0,0
99,"Schöfflisdorf",1996,0,0,0,0,0,0
99,"Schöfflisdorf",1997,0,0,0,0,0,0
99,"Schöfflisdorf",1998,0,0,0,0,0,0
99,"Schöfflisdorf",1999,0,0,0,0,0,0
99,"Schöfflisdorf",2000,0,0,0,0,0,0
99,"Schöfflisdorf",2001,0,0,0,0,0,0
99,"Schöfflisdorf",2002,0,0,0,0,0,0
99,"Schöfflisdorf",2003,0,0,0,0,0,0
99,"Schöfflisdorf",2004,0,0,0,0,0,0
99,"Schöfflisdorf",2005,0,0,0,0,0,0
99,"Schöfflisdorf",2006,0,0,0,0,0,0
99,"Schöfflisdorf",2007,0,0,0,0,0,0
99,"Schöfflisdorf",2008,0,0,0,0,0,0
99,"Schöfflisdorf",2009,0,0,0,0,0,0
99,"Schöfflisdorf",2010,0,0,0,0,0,0
99,"Schöfflisdorf",2011,0,0,0,0,0,0
99,"Schöfflisdorf",2012,0,0,0,0,0,0
99,"Schöfflisdorf",2013,0,0,0,0,0,0
99,"Schöfflisdorf",2014,0,0,0,0,0,0
99,"Schöfflisdorf",2015,0,0,0,0,0,0
99,"Schöfflisdorf",2016,0,0,0,0,0,0
99,"Schöfflisdorf",2017,0,0,0,0,0,0
99,"Schöfflisdorf",2018,0,0,0,0,0,0
99,"Schöfflisdorf",2019,0,0,0,0,0,0
99,"Schöfflisdorf",2020,0,0,0,0,0,0
99,"Schöfflisdorf",2021,0,0,0,0,0,0
99,"Schöfflisdorf",2022,0,0,0,0,0,0
99,"Schöfflisdorf",2023,107,0,1,107,0,1
113,"Dürnten",1981,0,0,0,0,0,0
113,"Dürnten",1982,0,0,0,0,0,0
113,"Dürnten",1983,0,0,0,0,0,0
113,"Dürnten",1984,0,0,0,0,0,0
113,"Dürnten",1985,0,0,0,0,0,0
113,"Dürnten",1986,0,0,0,0,0,0
113,"Dürnten",1987,0,0,0,0,0,0
113,"Dürnten",1988,0,0,0,0,0,0
113,"Dürnten",1989,0,0,0,0,0,0
113,"Dürnten",1990,0,0,0,0,0,0
113,"Dürnten",1991,0,0,0,0,0,0
113,"Dürnten",1992,0,0,0,0,0,0
113,"Dürnten",1993,0,0,0,0,0,0
113,"Dürnten",1994,0,0,0,0,0,0
113,"Dürnten",1995,0,0,0,0,0,0
113,"Dürnten",1996,0,0,0,0,0,0
113,"Dürnten",1997,0,0,0,0,0,0
113,"Dürnten",1998,0,0,0,0,0,0
113,"Dürnten",1999,0,0,0,0,0,0
113,"Dürnten",2000,0,0,0,0,0,0
113,"Dürnten",2001,0,0,0,0,0,0
113,"Dürnten",2002,0,0,0,0,0,0
113,"Dürnten",2003,0,0,0,0,0,0
113,"Dürnten",2004,0,0,0,0,0,0
113,"Dürnten",2005,0,0,0,0,0,0
113,"Dürnten",2006,0,0,0,0,0,0
113,"Dürnten",2007,0,0,0,0,0,0
113,"Dürnten",2008,0,0,0,0,0,0
113,"Dürnten",2009,0,0,0,0,0,0
113,"Dürnten",2010,0,0,0,0,0,0
113,"Dürnten",2011,19.5,0,1,19.5,0,1
113,"Dürnten",2012,0,0,0,19.5,0,1
113,"Dürnten",2013,0,0,0,19.5,0,1
113,"Dürnten",2014,0,0,0,19.5,0,1
113,"Dürnten",2015,0,0,0,19.5,0,1
113,"Dürnten",2016,0,0,0,19.5,0,1
113,"Dürnten",2017,0,0,0,19.5,0,1
113,"Dürnten",2018,0,0,0,19.5,0,1
113,"Dürnten",2019,0,0,0,19.5,0,1
113,"Dürnten",2020,0,0,0,19.5,0,1
113,"Dürnten",2021,0,0,0,19.5,0,1
113,"Dürnten",2022,0,0,0,19.5,0,1
113,"Dürnten",2023,0,0,0,19.5,0,1
115,"Gossau (ZH)",1981,0,0,0,0,0,0
115,"Gossau (ZH)",1982,0,0,0,0,0,0
115,"Gossau (ZH)",1983,0,0,0,0,0,0
115,"Gossau (ZH)",1984,0,0,0,0,0,0
115,"Gossau (ZH)",1985,0,0,0,0,0,0
115,"Gossau (ZH)",1986,0,0,0,0,0,0
115,"Gossau (ZH)",1987,0,0,0,0,0,0
115,"Gossau (ZH)",1988,0,0,0,0,0,0
115,"Gossau (ZH)",1989,0,0,0,0,0,0
115,"Gossau (ZH)",1990,0,0,0,0,0,0
115,"Gossau (ZH)",1991,0,0,0,0,0,0
115,"Gossau (ZH)",1992,0,0,0,0,0,0
115,"Gossau (ZH)",1993,0,0,0,0,0,0
115,"Gossau (ZH)",1994,0,0,0,0,0,0
115,"Gossau (ZH)",1995,0,0,0,0,0,0
115,"Gossau (ZH)",1996,0,0,0,0,0,0
115,"Gossau (ZH)",1997,0,0,0,0,0,0
115,"Gossau (ZH)",1998,0,0,0,0,0,0
115,"Gossau (ZH)",1999,0,0,0,0,0,0
115,"Gossau (ZH)",2000,0,0,0,0,0,0
115,"Gossau (ZH)",2001,0,0,0,0,0,0
115,"Gossau (ZH)",2002,0,0,0,0,0,0
115,"Gossau (ZH)",2003,0,0,0,0,0,0
115,"Gossau (ZH)",2004,0,0,0,0,0,0
115,"Gossau (ZH)",2005,0,0,0,0,0,0
115,"Gossau (ZH)",2006,0,0,0,0,0,0
115,"Gossau (ZH)",2007,0,0,0,0,0,0
115,"Gossau (ZH)",2008,0,0,0,0,0,0
115,"Gossau (ZH)",2009,0,0,0,0,0,0
115,"Gossau (ZH)",2010,0,0,0,0,0,0
115,"Gossau (ZH)",2011,0,0,0,0,0,0
115,"Gossau (ZH)",2012,0,0,0,0,0,0
115,"Gossau (ZH)",2013,0,0,0,0,0,0
115,"Gossau (ZH)",2014,0,0,0,0,0,0
115,"Gossau (ZH)",2015,0,0,0,0,0,0
115,"Gossau (ZH)",2016,0,0,0,0,0,0
115,"Gossau (ZH)",2017,0,0,0,0,0,0
115,"Gossau (ZH)",2018,0,0,0,0,0,0
115,"Gossau (ZH)",2019,0,0,0,0,0,0
115,"Gossau (ZH)",2020,0,0,0,0,0,0
115,"Gossau (ZH)",2021,0,0,0,0,0,0
115,"Gossau (ZH)",2022,117,0,1,117,0,1
115,"Gossau (ZH)",2023,0,0,0,117,0,1
118,"Rüti (ZH)",1981,0,0,0,0,0,0
118,"Rüti (ZH)",1982,0,0,0,0,0,0
118,"Rüti (ZH)",1983,0,0,0,0,0,0
118,"Rüti (ZH)",1984,0,0,0,0,0,0
118,"Rüti (ZH)",1985,0,0,0,0,0,0
118,"Rüti (ZH)",1986,0,0,0,0,0,0
118,"Rüti (ZH)",1987,0,0,0,0,0,0
118,"Rüti (ZH)",1988,0,0,0,0,0,0
118,"Rüti (ZH)",1989,0,0,0,0,0,0
118,"Rüti (ZH)",1990,0,0,0,0,0,0
118,"Rüti (ZH)",1991,0,0,0,0,0,0
118,"Rüti (ZH)",1992,0,0,0,0,0,0
118,"Rüti (ZH)",1993,0,0,0,0,0,0
118,"Rüti (ZH)",1994,0,0,0,0,0,0
118,"Rüti (ZH)",1995,0,0,0,0,0,0
118,"Rüti (ZH)",1996,0,0,0,0,0,0
118,"Rüti (ZH)",1997,0,0,0,0,0,0
118,"Rüti (ZH)",1998,0,0,0,0,0,0
118,"Rüti (ZH)",1999,0,0,0,0,0,0
118,"Rüti (ZH)",2000,0,0,0,0,0,0
118,"Rüti (ZH)",2001,0,0,0,0,0,0
118,"Rüti (ZH)",2002,0,0,0,0,0,0
118,"Rüti (ZH)",2003,0,0,0,0,0,0
118,"Rüti (ZH)",2004,0,0,0,0,0,0
118,"Rüti (ZH)",2005,0,0,0,0,0,0
118,"Rüti (ZH)",2006,0,0,0,0,0,0
118,"Rüti (ZH)",2007,0,0,0,0,0,0
118,"Rüti (ZH)",2008,0,0,0,0,0,0
118,"Rüti (ZH)",2009,0,0,0,0,0,0
118,"Rüti (ZH)",2010,0,0,0,0,0,0
118,"Rüti (ZH)",2011,0,0,0,0,0,0
118,"Rüti (ZH)",2012,140,0,1,140,0,1
118,"Rüti (ZH)",2013,0,0,0,140,0,1
118,"Rüti (ZH)",2014,0,0,0,140,0,1
118,"Rüti (ZH)",2015,0,0,0,140,0,1
118,"Rüti (ZH)",2016,0,0,0,140,0,1
118,"Rüti (ZH)",2017,0,0,0,140,0,1
118,"Rüti (ZH)",2018,17.4,0,1,157.4,0,2
118,"Rüti (ZH)",2019,0,0,0,157.4,0,2
118,"Rüti (ZH)",2020,0,0,0,157.4,0,2
118,"Rüti (ZH)",2021,0,0,0,157.4,0,2
118,"Rüti (ZH)",2022,0,0,0,157.4,0,2
118,"Rüti (ZH)",2023,0,0,0,157.4,0,2
119,"Seegräben",1981,0,0,0,0,0,0
119,"Seegräben",1982,0,0,0,0,0,0
119,"Seegräben",1983,0,0,0,0,0,0
119,"Seegräben",1984,0,0,0,0,0,0
119,"Seegräben",1985,0,0,0,0,0,0
119,"Seegräben",1986,0,0,0,0,0,0
119,"Seegräben",1987,0,0,0,0,0,0
119,"Seegräben",1988,0,0,0,0,0,0
119,"Seegräben",1989,0,0,0,0,0,0
119,"Seegräben",1990,0,0,0,0,0,0
119,"Seegräben",1991,0,0,0,0,0,0
119,"Seegräben",1992,0,0,0,0,0,0
119,"Seegräben",1993,0,0,0,0,0,0
119,"Seegräben",1994,0,0,0,0,0,0
119,"Seegräben",1995,0,0,0,0,0,0
119,"Seegräben",1996,0,0,0,0,0,0
119,"Seegräben",1997,0,0,0,0,0,0
119,"Seegräben",1998,0,0,0,0,0,0
119,"Seegräben",1999,0,0,0,0,0,0
119,"Seegräben",2000,0,0,0,0,0,0
119,"Seegräben",2001,0,0,0,0,0,0
119,"Seegräben",2002,0,0,0,0,0,0
119,"Seegräben",2003,0,0,0,0,0,0
119,"Seegräben",2004,0,0,0,0,0,0
119,"Seegräben",2005,0,0,0,0,0,0
119,"Seegräben",2006,0,0,0,0,0,0
119,"Seegräben",2007,0,0,0,0,0,0
119,"Seegräben",2008,0,0,0,0,0,0
119,"Seegräben",2009,0,0,0,0,0,0
119,"Seegräben",2010,0,0,0,0,0,0
119,"Seegräben",2011,0,0,0,0,0,0
119,"Seegräben",2012,0,0,0,0,0,0
119,"Seegräben",2013,0,0,0,0,0,0
119,"Seegräben",2014,0,0,0,0,0,0
119,"Seegräben",2015,0,0,0,0,0,0
119,"Seegräben",2016,0,0,0,0,0,0
119,"Seegräben",2017,0,0,0,0,0,0
119,"Seegräben",2018,0,0,0,0,0,0
119,"Seegräben",2019,0,0,0,0,0,0
119,"Seegräben",2020,0,0,0,0,0,0
119,"Seegräben",2021,0,0,0,0,0,0
119,"Seegräben",2022,0,0,0,0,0,0
119,"Seegräben",2023,184,0,1,184,0,1
120,"Wald (ZH)",1981,0,0,0,0,0,0
120,"Wald (ZH)",1982,0,0,0,0,0,0
120,"Wald (ZH)",1983,0,0,0,0,0,0
120,"Wald (ZH)",1984,0,0,0,0,0,0
120,"Wald (ZH)",1985,0,0,0,0,0,0
120,"Wald (ZH)",1986,0,0,0,0,0,0
120,"Wald (ZH)",1987,0,0,0,0,0,0
120,"Wald (ZH)",1988,0,0,0,0,0,0
120,"Wald (ZH)",1989,0,0,0,0,0,0
120,"Wald (ZH)",1990,0,0,0,0,0,0
120,"Wald (ZH)",1991,0,0,0,0,0,0
120,"Wald (ZH)",1992,0,0,0,0,0,0
120,"Wald (ZH)",1993,0,0,0,0,0,0
120,"Wald (ZH)",1994,0,0,0,0,0,0
120,"Wald (ZH)",1995,0,0,0,0,0,0
120,"Wald (ZH)",1996,0,0,0,0,0,0
120,"Wald (ZH)",1997,0,0,0,0,0,0
120,"Wald (ZH)",1998,0,0,0,0,0,0
120,"Wald (ZH)",1999,0,0,0,0,0,0
120,"Wald (ZH)",2000,0,0,0,0,0,0
120,"Wald (ZH)",2001,0,0,0,0,0,0
120,"Wald (ZH)",2002,0,0,0,0,0,0
120,"Wald (ZH)",2003,0,0,0,0,0,0
120,"Wald (ZH)",2004,0,0,0,0,0,0
120,"Wald (ZH)",2005,0,0,0,0,0,0
120,"Wald (ZH)",2006,0,0,0,0,0,0
120,"Wald (ZH)",2007,0,0,0,0,0,0
120,"Wald (ZH)",2008,0,0,0,0,0,0
120,"Wald (ZH)",2009,0,0,0,0,0,0
120,"Wald (ZH)",2010,0,0,0,0,0,0
120,"Wald (ZH)",2011,0,0,0,0,0,0
120,"Wald (ZH)",2012,0,0,0,0,0,0
120,"Wald (ZH)",2013,0,0,0,0,0,0
120,"Wald (ZH)",2014,0,0,0,0,0,0
120,"Wald (ZH)",2015,7.5,0,1,7.5,0,1
120,"Wald (ZH)",2016,0,0,0,7.5,0,1
120,"Wald (ZH)",2017,0,0,0,7.5,0,1
120,"Wald (ZH)",2018,0,0,0,7.5,0,1
120,"Wald (ZH)",2019,0,0,0,7.5,0,1
120,"Wald (ZH)",2020,0,0,0,7.5,0,1
120,"Wald (ZH)",2021,0,0,0,7.5,0,1
120,"Wald (ZH)",2022,0,0,0,7.5,0,1
120,"Wald (ZH)",2023,0,0,0,7.5,0,1
121,"Wetzikon (ZH)",1981,0,0,0,0,0,0
121,"Wetzikon (ZH)",1982,0,0,0,0,0,0
121,"Wetzikon (ZH)",1983,0,0,0,0,0,0
121,"Wetzikon (ZH)",1984,0,0,0,0,0,0
121,"Wetzikon (ZH)",1985,0,0,0,0,0,0
121,"Wetzikon (ZH)",1986,0,0,0,0,0,0
121,"Wetzikon (ZH)",1987,0,0,0,0,0,0
121,"Wetzikon (ZH)",1988,0,0,0,0,0,0
121,"Wetzikon (ZH)",1989,0,0,0,0,0,0
121,"Wetzikon (ZH)",1990,0,0,0,0,0,0
121,"Wetzikon (ZH)",1991,0,0,0,0,0,0
121,"Wetzikon (ZH)",1992,0,0,0,0,0,0
121,"Wetzikon (ZH)",1993,0,0,0,0,0,0
121,"Wetzikon (ZH)",1994,0,0,0,0,0,0
121,"Wetzikon (ZH)",1995,0,0,0,0,0,0
121,"Wetzikon (ZH)",1996,0,0,0,0,0,0
121,"Wetzikon (ZH)",1997,0,0,0,0,0,0
121,"Wetzikon (ZH)",1998,0,0,0,0,0,0
121,"Wetzikon (ZH)",1999,0,0,0,0,0,0
121,"Wetzikon (ZH)",2000,0,0,0,0,0,0
121,"Wetzikon (ZH)",2001,0,0,0,0,0,0
121,"Wetzikon (ZH)",2002,0,0,0,0,0,0
121,"Wetzikon (ZH)",2003,0,0,0,0,0,0
121,"Wetzikon (ZH)",2004,0,0,0,0,0,0
121,"Wetzikon (ZH)",2005,0,0,0,0,0,0
121,"Wetzikon (ZH)",2006,0,0,0,0,0,0
121,"Wetzikon (ZH)",2007,0,0,0,0,0,0
121,"Wetzikon (ZH)",2008,0,0,0,0,0,0
121,"Wetzikon (ZH)",2009,0,0,0,0,0,0
121,"Wetzikon (ZH)",2010,0,0,0,0,0,0
121,"Wetzikon (ZH)",2011,0,0,0,0,0,0
121,"Wetzikon (ZH)",2012,0,0,0,0,0,0
121,"Wetzikon (ZH)",2013,0,0,0,0,0,0
121,"Wetzikon (ZH)",2014,0,0,0,0,0,0
121,"Wetzikon (ZH)",2015,0,0,0,0,0,0
121,"Wetzikon (ZH)",2016,0,0,0,0,0,0
121,"Wetzikon (ZH)",2017,191,0,1,191,0,1
121,"Wetzikon (ZH)",2018,0,0,0,191,0,1
121,"Wetzikon (ZH)",2019,0,0,0,191,0,1
121,"Wetzikon (ZH)",2020,0,0,0,191,0,1
121,"Wetzikon (ZH)",2021,130,35,1,321,35,2
121,"Wetzikon (ZH)",2022,0,0,0,321,35,2
121,"Wetzikon (ZH)",2023,0,0,0,321,35,2
131,"Adliswil",1981,0,0,0,0,0,0
131,"Adliswil",1982,0,0,0,0,0,0
131,"Adliswil",1983,0,0,0,0,0,0
131,"Adliswil",1984,0,0,0,0,0,0
131,"Adliswil",1985,0,0,0,0,0,0
131,"Adliswil",1986,0,0,0,0,0,0
131,"Adliswil",1987,0,0,0,0,0,0
131,"Adliswil",1988,0,0,0,0,0,0
131,"Adliswil",1989,0,0,0,0,0,0
131,"Adliswil",1990,0,0,0,0,0,0
131,"Adliswil",1991,0,0,0,0,0,0
131,"Adliswil",1992,0,0,0,0,0,0
131,"Adliswil",1993,34,28,1,34,28,1
131,"Adliswil",1994,0,0,0,34,28,1
