"jahr";"bfsnr";"ort";"rubrik";"thema";"wert";"einheit"
1989;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1989;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1990;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1990;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1990;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1990;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1990;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1991;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1991;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1991;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1991;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1991;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1992;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1992;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1992;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1992;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1992;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1993;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1993;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1993;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1993;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1993;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1994;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1994;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1994;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1994;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1994;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1995;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1995;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1995;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1995;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1995;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1996;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1996;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1996;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1996;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1996;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1997;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1997;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1997;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1997;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1997;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1998;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1998;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1998;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1998;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1998;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
1999;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
1999;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
1999;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
1999;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
1999;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2000;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2000;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2000;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2000;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2000;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2001;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2001;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2001;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2001;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2001;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2002;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2002;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2002;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2002;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2002;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2003;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2003;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2003;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2003;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2003;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2004;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2004;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2004;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2004;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2004;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2005;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2005;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2005;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2005;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2005;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2006;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2006;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2006;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2006;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2006;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2007;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2007;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2007;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2007;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2007;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2008;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2008;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2008;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2008;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2008;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2009;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2009;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2009;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2009;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2009;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2010;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2010;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2010;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2010;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2010;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2011;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"kW"
2011;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2011;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";0;"MWh"
2011;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2011;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";0;"Anzahl"
2012;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2012;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2012;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2012;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2012;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2013;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2013;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2013;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2013;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2013;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2014;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2014;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2014;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2014;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2014;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2015;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2015;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2015;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2015;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2015;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2016;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2016;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2016;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2016;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2016;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2017;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2017;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2017;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2017;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2017;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2018;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2018;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2018;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2018;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2018;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2019;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2019;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2019;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2019;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2019;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2020;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2020;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2020;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2020;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2020;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2021;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2021;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2021;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2021;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2021;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2022;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2022;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2022;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2022;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2022;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
2023;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";700;"kW"
2023;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"kW"
2023;218;"Ellikon an der Thur";"Grundwasser WP";"Wärme";1260;"MWh"
2023;218;"Ellikon an der Thur";"Grundwasser WP";"Kälte";0;"MWh"
2023;218;"Ellikon an der Thur";"Grundwasser WP";"Anzahl";1;"Anzahl"
1981;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1981;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1981;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1981;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1981;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1982;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1982;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1982;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1982;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1982;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1983;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1983;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1983;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1983;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1983;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1984;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1984;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1984;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1984;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1984;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1985;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1985;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1985;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1985;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1985;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1986;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1986;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1986;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1986;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1986;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1987;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1987;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1987;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1987;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1987;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1988;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1988;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1988;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1988;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1988;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1989;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1989;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1989;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1989;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1989;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1990;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1990;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1990;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1990;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1990;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1991;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1991;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1991;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1991;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1991;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1992;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1992;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1992;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1992;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1992;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1993;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1993;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1993;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1993;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1993;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1994;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1994;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1994;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1994;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1994;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1995;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1995;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1995;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1995;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1995;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1996;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1996;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1996;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1996;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1996;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1997;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1997;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1997;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1997;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1997;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1998;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1998;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1998;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1998;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1998;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
1999;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
1999;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
1999;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
1999;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
1999;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2000;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2000;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2000;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2000;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2000;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2001;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2001;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2001;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2001;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2001;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2002;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2002;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2002;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2002;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2002;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2003;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2003;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2003;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2003;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2003;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2004;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2004;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2004;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2004;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2004;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2005;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2005;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2005;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2005;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2005;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2006;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2006;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2006;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2006;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2006;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2007;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2007;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2007;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2007;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2007;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2008;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2008;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2008;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2008;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2008;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2009;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2009;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2009;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2009;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2009;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2010;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2010;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2010;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2010;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2010;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2011;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2011;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2011;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2011;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2011;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2012;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2012;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2012;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2012;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2012;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2013;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2013;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2013;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2013;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2013;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2014;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2014;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2014;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2014;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2014;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2015;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2015;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2015;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2015;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2015;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2016;219;"Elsau";"Grundwasser WP";"Wärme";0;"kW"
2016;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2016;219;"Elsau";"Grundwasser WP";"Wärme";0;"MWh"
2016;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2016;219;"Elsau";"Grundwasser WP";"Anzahl";0;"Anzahl"
2017;219;"Elsau";"Grundwasser WP";"Wärme";4.5;"kW"
2017;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2017;219;"Elsau";"Grundwasser WP";"Wärme";8.1;"MWh"
2017;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2017;219;"Elsau";"Grundwasser WP";"Anzahl";1;"Anzahl"
2018;219;"Elsau";"Grundwasser WP";"Wärme";4.5;"kW"
2018;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2018;219;"Elsau";"Grundwasser WP";"Wärme";8.1;"MWh"
2018;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
2018;219;"Elsau";"Grundwasser WP";"Anzahl";1;"Anzahl"
2019;219;"Elsau";"Grundwasser WP";"Wärme";4.5;"kW"
2019;219;"Elsau";"Grundwasser WP";"Kälte";0;"kW"
2019;219;"Elsau";"Grundwasser WP";"Wärme";8.1;"MWh"
2019;219;"Elsau";"Grundwasser WP";"Kälte";0;"MWh"
