"jahr";"bfsnr";"ort";"rubrik";"thema";"wert";"einheit"
2019;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"MWh"
2019;55;"Eglisau";"Oberflächengewässer";"Wärme";80.6;"kW"
2019;55;"Eglisau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2019;55;"Eglisau";"Oberflächengewässer";"Wärme";145.08;"MWh"
2019;58;"Glattfelden";"Oberflächengewässer";"Wärme";490;"kW"
2019;58;"Glattfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2019;58;"Glattfelden";"Oberflächengewässer";"Wärme";882;"MWh"
2019;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"kW"
2019;59;"Hochfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2019;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"MWh"
2019;66;"Opfikon";"Oberflächengewässer";"Wärme";93;"kW"
2019;66;"Opfikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2019;66;"Opfikon";"Oberflächengewässer";"Wärme";167.4;"MWh"
2019;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";280;"kW"
2019;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2019;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";504;"MWh"
2019;139;"Rüschlikon";"Oberflächengewässer";"Wärme";5.7;"kW"
2019;139;"Rüschlikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2019;139;"Rüschlikon";"Oberflächengewässer";"Wärme";10.26;"MWh"
2019;141;"Thalwil";"Oberflächengewässer";"Wärme";372;"kW"
2019;141;"Thalwil";"Oberflächengewässer";"Wärme";1;"Anzahl"
2019;141;"Thalwil";"Oberflächengewässer";"Wärme";669.6;"MWh"
2019;153;"Hombrechtikon";"Oberflächengewässer";"Wärme";26;"kW"
2019;153;"Hombrechtikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2019;153;"Hombrechtikon";"Oberflächengewässer";"Wärme";46.8;"MWh"
2019;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";681;"kW"
2019;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2019;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";1225.8;"MWh"
2019;155;"Männedorf";"Oberflächengewässer";"Wärme";759;"kW"
2019;155;"Männedorf";"Oberflächengewässer";"Wärme";4;"Anzahl"
2019;155;"Männedorf";"Oberflächengewässer";"Wärme";1366.2;"MWh"
2019;156;"Meilen";"Oberflächengewässer";"Wärme";529;"kW"
2019;156;"Meilen";"Oberflächengewässer";"Wärme";5;"Anzahl"
2019;156;"Meilen";"Oberflächengewässer";"Wärme";952.2;"MWh"
2019;158;"Stäfa";"Oberflächengewässer";"Wärme";23;"kW"
2019;158;"Stäfa";"Oberflächengewässer";"Wärme";2;"Anzahl"
2019;158;"Stäfa";"Oberflächengewässer";"Wärme";41.4;"MWh"
2019;161;"Zollikon";"Oberflächengewässer";"Wärme";37;"kW"
2019;161;"Zollikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2019;161;"Zollikon";"Oberflächengewässer";"Wärme";66.6;"MWh"
2019;177;"Pfäffikon";"Oberflächengewässer";"Wärme";1376.2;"kW"
2019;177;"Pfäffikon";"Oberflächengewässer";"Wärme";6;"Anzahl"
2019;177;"Pfäffikon";"Oberflächengewässer";"Wärme";2477.16;"MWh"
2019;191;"Dübendorf";"Oberflächengewässer";"Wärme";823;"kW"
2019;191;"Dübendorf";"Oberflächengewässer";"Wärme";3;"Anzahl"
2019;191;"Dübendorf";"Oberflächengewässer";"Wärme";1481.4;"MWh"
2019;243;"Dietikon";"Oberflächengewässer";"Wärme";990;"kW"
2019;243;"Dietikon";"Oberflächengewässer";"Wärme";2;"Anzahl"
2019;243;"Dietikon";"Oberflächengewässer";"Wärme";1782;"MWh"
2019;261;"Zürich";"Oberflächengewässer";"Wärme";12597.1;"kW"
2019;261;"Zürich";"Oberflächengewässer";"Wärme";27;"Anzahl"
2019;261;"Zürich";"Oberflächengewässer";"Wärme";22674.78;"MWh"
2019;293;"Wädenswil";"Oberflächengewässer";"Wärme";626.5;"kW"
2019;293;"Wädenswil";"Oberflächengewässer";"Wärme";6;"Anzahl"
2019;293;"Wädenswil";"Oberflächengewässer";"Wärme";1127.7;"MWh"
2019;295;"Horgen";"Oberflächengewässer";"Wärme";1882;"kW"
2019;295;"Horgen";"Oberflächengewässer";"Wärme";5;"Anzahl"
2019;295;"Horgen";"Oberflächengewässer";"Wärme";3387.6;"MWh"
2020;28;"Flaach";"Oberflächengewässer";"Kälte";0;"kW"
2020;28;"Flaach";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;28;"Flaach";"Oberflächengewässer";"Kälte";0;"MWh"
2020;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"kW"
2020;29;"Flurlingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"MWh"
2020;38;"Rheinau";"Oberflächengewässer";"Kälte";1500;"kW"
2020;38;"Rheinau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;38;"Rheinau";"Oberflächengewässer";"Kälte";2700;"MWh"
2020;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"kW"
2020;55;"Eglisau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"MWh"
2020;58;"Glattfelden";"Oberflächengewässer";"Kälte";0;"kW"
2020;58;"Glattfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;58;"Glattfelden";"Oberflächengewässer";"Kälte";0;"MWh"
2020;59;"Hochfelden";"Oberflächengewässer";"Kälte";1320;"kW"
2020;59;"Hochfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;59;"Hochfelden";"Oberflächengewässer";"Kälte";2376;"MWh"
2020;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"kW"
2020;66;"Opfikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"MWh"
2020;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";7480;"kW"
2020;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2020;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";13464;"MWh"
2020;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"kW"
2020;139;"Rüschlikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"MWh"
2020;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"kW"
2020;141;"Thalwil";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"MWh"
2020;153;"Hombrechtikon";"Oberflächengewässer";"Kälte";0;"kW"
2020;153;"Hombrechtikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;153;"Hombrechtikon";"Oberflächengewässer";"Kälte";0;"MWh"
2020;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";776;"kW"
2020;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2020;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";1396.8;"MWh"
2020;155;"Männedorf";"Oberflächengewässer";"Kälte";1072;"kW"
2020;155;"Männedorf";"Oberflächengewässer";"Kälte";4;"Anzahl"
2020;155;"Männedorf";"Oberflächengewässer";"Kälte";1929.6;"MWh"
2020;156;"Meilen";"Oberflächengewässer";"Kälte";940;"kW"
2020;156;"Meilen";"Oberflächengewässer";"Kälte";5;"Anzahl"
2020;156;"Meilen";"Oberflächengewässer";"Kälte";1692;"MWh"
2020;158;"Stäfa";"Oberflächengewässer";"Kälte";320;"kW"
2020;158;"Stäfa";"Oberflächengewässer";"Kälte";2;"Anzahl"
2020;158;"Stäfa";"Oberflächengewässer";"Kälte";576;"MWh"
2020;159;"Uetikon am See";"Oberflächengewässer";"Kälte";750;"kW"
2020;159;"Uetikon am See";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;159;"Uetikon am See";"Oberflächengewässer";"Kälte";1350;"MWh"
2020;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"kW"
2020;161;"Zollikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2020;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"MWh"
2020;177;"Pfäffikon";"Oberflächengewässer";"Kälte";3236;"kW"
2020;177;"Pfäffikon";"Oberflächengewässer";"Kälte";6;"Anzahl"
2020;177;"Pfäffikon";"Oberflächengewässer";"Kälte";5824.8;"MWh"
2020;191;"Dübendorf";"Oberflächengewässer";"Kälte";1690;"kW"
2020;191;"Dübendorf";"Oberflächengewässer";"Kälte";3;"Anzahl"
2020;191;"Dübendorf";"Oberflächengewässer";"Kälte";3042;"MWh"
2020;243;"Dietikon";"Oberflächengewässer";"Kälte";0;"kW"
2020;243;"Dietikon";"Oberflächengewässer";"Kälte";2;"Anzahl"
2020;243;"Dietikon";"Oberflächengewässer";"Kälte";0;"MWh"
2020;261;"Zürich";"Oberflächengewässer";"Kälte";30354;"kW"
2020;261;"Zürich";"Oberflächengewässer";"Kälte";26;"Anzahl"
2020;261;"Zürich";"Oberflächengewässer";"Kälte";54637.2;"MWh"
2020;293;"Wädenswil";"Oberflächengewässer";"Kälte";3375;"kW"
2020;293;"Wädenswil";"Oberflächengewässer";"Kälte";6;"Anzahl"
2020;293;"Wädenswil";"Oberflächengewässer";"Kälte";6075;"MWh"
2020;295;"Horgen";"Oberflächengewässer";"Kälte";389;"kW"
2020;295;"Horgen";"Oberflächengewässer";"Kälte";4;"Anzahl"
2020;295;"Horgen";"Oberflächengewässer";"Kälte";700.2;"MWh"
2020;28;"Flaach";"Oberflächengewässer";"Wärme";54;"kW"
2020;28;"Flaach";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;28;"Flaach";"Oberflächengewässer";"Wärme";97.2;"MWh"
2020;29;"Flurlingen";"Oberflächengewässer";"Wärme";11.8;"kW"
2020;29;"Flurlingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;29;"Flurlingen";"Oberflächengewässer";"Wärme";21.24;"MWh"
2020;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"kW"
2020;38;"Rheinau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"MWh"
2020;55;"Eglisau";"Oberflächengewässer";"Wärme";80.6;"kW"
2020;55;"Eglisau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;55;"Eglisau";"Oberflächengewässer";"Wärme";145.08;"MWh"
2020;58;"Glattfelden";"Oberflächengewässer";"Wärme";490;"kW"
2020;58;"Glattfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;58;"Glattfelden";"Oberflächengewässer";"Wärme";882;"MWh"
2020;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"kW"
2020;59;"Hochfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"MWh"
2020;66;"Opfikon";"Oberflächengewässer";"Wärme";93;"kW"
2020;66;"Opfikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;66;"Opfikon";"Oberflächengewässer";"Wärme";167.4;"MWh"
2020;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";280;"kW"
2020;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2020;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";504;"MWh"
2020;139;"Rüschlikon";"Oberflächengewässer";"Wärme";5.7;"kW"
2020;139;"Rüschlikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;139;"Rüschlikon";"Oberflächengewässer";"Wärme";10.26;"MWh"
2020;141;"Thalwil";"Oberflächengewässer";"Wärme";372;"kW"
2020;141;"Thalwil";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;141;"Thalwil";"Oberflächengewässer";"Wärme";669.6;"MWh"
2020;153;"Hombrechtikon";"Oberflächengewässer";"Wärme";26;"kW"
2020;153;"Hombrechtikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;153;"Hombrechtikon";"Oberflächengewässer";"Wärme";46.8;"MWh"
2020;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";658;"kW"
2020;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2020;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";1184.4;"MWh"
2020;155;"Männedorf";"Oberflächengewässer";"Wärme";759;"kW"
2020;155;"Männedorf";"Oberflächengewässer";"Wärme";4;"Anzahl"
2020;155;"Männedorf";"Oberflächengewässer";"Wärme";1366.2;"MWh"
2020;156;"Meilen";"Oberflächengewässer";"Wärme";529;"kW"
2020;156;"Meilen";"Oberflächengewässer";"Wärme";5;"Anzahl"
2020;156;"Meilen";"Oberflächengewässer";"Wärme";952.2;"MWh"
2020;158;"Stäfa";"Oberflächengewässer";"Wärme";23;"kW"
2020;158;"Stäfa";"Oberflächengewässer";"Wärme";2;"Anzahl"
2020;158;"Stäfa";"Oberflächengewässer";"Wärme";41.4;"MWh"
2020;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"kW"
2020;159;"Uetikon am See";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"MWh"
2020;161;"Zollikon";"Oberflächengewässer";"Wärme";37;"kW"
2020;161;"Zollikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2020;161;"Zollikon";"Oberflächengewässer";"Wärme";66.6;"MWh"
2020;177;"Pfäffikon";"Oberflächengewässer";"Wärme";1376.2;"kW"
2020;177;"Pfäffikon";"Oberflächengewässer";"Wärme";6;"Anzahl"
2020;177;"Pfäffikon";"Oberflächengewässer";"Wärme";2477.16;"MWh"
2020;191;"Dübendorf";"Oberflächengewässer";"Wärme";823;"kW"
2020;191;"Dübendorf";"Oberflächengewässer";"Wärme";3;"Anzahl"
2020;191;"Dübendorf";"Oberflächengewässer";"Wärme";1481.4;"MWh"
2020;243;"Dietikon";"Oberflächengewässer";"Wärme";990;"kW"
2020;243;"Dietikon";"Oberflächengewässer";"Wärme";2;"Anzahl"
2020;243;"Dietikon";"Oberflächengewässer";"Wärme";1782;"MWh"
2020;261;"Zürich";"Oberflächengewässer";"Wärme";13259.6;"kW"
2020;261;"Zürich";"Oberflächengewässer";"Wärme";26;"Anzahl"
2020;261;"Zürich";"Oberflächengewässer";"Wärme";23867.28;"MWh"
2020;293;"Wädenswil";"Oberflächengewässer";"Wärme";626.5;"kW"
2020;293;"Wädenswil";"Oberflächengewässer";"Wärme";6;"Anzahl"
2020;293;"Wädenswil";"Oberflächengewässer";"Wärme";1127.7;"MWh"
2020;295;"Horgen";"Oberflächengewässer";"Wärme";1602;"kW"
2020;295;"Horgen";"Oberflächengewässer";"Wärme";4;"Anzahl"
2020;295;"Horgen";"Oberflächengewässer";"Wärme";2883.6;"MWh"
2021;28;"Flaach";"Oberflächengewässer";"Kälte";0;"kW"
2021;28;"Flaach";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;28;"Flaach";"Oberflächengewässer";"Kälte";0;"MWh"
2021;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"kW"
2021;29;"Flurlingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"MWh"
2021;38;"Rheinau";"Oberflächengewässer";"Kälte";1500;"kW"
2021;38;"Rheinau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;38;"Rheinau";"Oberflächengewässer";"Kälte";2700;"MWh"
2021;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"kW"
2021;55;"Eglisau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"MWh"
2021;58;"Glattfelden";"Oberflächengewässer";"Kälte";0;"kW"
2021;58;"Glattfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;58;"Glattfelden";"Oberflächengewässer";"Kälte";0;"MWh"
2021;59;"Hochfelden";"Oberflächengewässer";"Kälte";1320;"kW"
2021;59;"Hochfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;59;"Hochfelden";"Oberflächengewässer";"Kälte";2376;"MWh"
2021;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"kW"
2021;66;"Opfikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"MWh"
2021;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";7470;"kW"
2021;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2021;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";13446;"MWh"
2021;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"kW"
2021;139;"Rüschlikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"MWh"
2021;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"kW"
2021;141;"Thalwil";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"MWh"
2021;153;"Hombrechtikon";"Oberflächengewässer";"Kälte";0;"kW"
2021;153;"Hombrechtikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;153;"Hombrechtikon";"Oberflächengewässer";"Kälte";0;"MWh"
2021;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";776;"kW"
2021;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2021;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";1396.8;"MWh"
2021;155;"Männedorf";"Oberflächengewässer";"Kälte";1072;"kW"
2021;155;"Männedorf";"Oberflächengewässer";"Kälte";4;"Anzahl"
2021;155;"Männedorf";"Oberflächengewässer";"Kälte";1929.6;"MWh"
2021;156;"Meilen";"Oberflächengewässer";"Kälte";940;"kW"
2021;156;"Meilen";"Oberflächengewässer";"Kälte";5;"Anzahl"
2021;156;"Meilen";"Oberflächengewässer";"Kälte";1692;"MWh"
2021;158;"Stäfa";"Oberflächengewässer";"Kälte";320;"kW"
2021;158;"Stäfa";"Oberflächengewässer";"Kälte";2;"Anzahl"
2021;158;"Stäfa";"Oberflächengewässer";"Kälte";576;"MWh"
2021;159;"Uetikon am See";"Oberflächengewässer";"Kälte";0;"kW"
2021;159;"Uetikon am See";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;159;"Uetikon am See";"Oberflächengewässer";"Kälte";0;"MWh"
2021;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"kW"
2021;161;"Zollikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2021;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"MWh"
2021;177;"Pfäffikon";"Oberflächengewässer";"Kälte";3236;"kW"
2021;177;"Pfäffikon";"Oberflächengewässer";"Kälte";6;"Anzahl"
2021;177;"Pfäffikon";"Oberflächengewässer";"Kälte";5824.8;"MWh"
2021;191;"Dübendorf";"Oberflächengewässer";"Kälte";1690;"kW"
2021;191;"Dübendorf";"Oberflächengewässer";"Kälte";3;"Anzahl"
2021;191;"Dübendorf";"Oberflächengewässer";"Kälte";3042;"MWh"
2021;243;"Dietikon";"Oberflächengewässer";"Kälte";0;"kW"
2021;243;"Dietikon";"Oberflächengewässer";"Kälte";2;"Anzahl"
2021;243;"Dietikon";"Oberflächengewässer";"Kälte";0;"MWh"
2021;261;"Zürich";"Oberflächengewässer";"Kälte";30354;"kW"
2021;261;"Zürich";"Oberflächengewässer";"Kälte";26;"Anzahl"
2021;261;"Zürich";"Oberflächengewässer";"Kälte";54637.2;"MWh"
2021;293;"Wädenswil";"Oberflächengewässer";"Kälte";3433;"kW"
2021;293;"Wädenswil";"Oberflächengewässer";"Kälte";6;"Anzahl"
2021;293;"Wädenswil";"Oberflächengewässer";"Kälte";6179.4;"MWh"
2021;295;"Horgen";"Oberflächengewässer";"Kälte";389;"kW"
2021;295;"Horgen";"Oberflächengewässer";"Kälte";4;"Anzahl"
2021;295;"Horgen";"Oberflächengewässer";"Kälte";700.2;"MWh"
2021;28;"Flaach";"Oberflächengewässer";"Wärme";54;"kW"
2021;28;"Flaach";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;28;"Flaach";"Oberflächengewässer";"Wärme";97.2;"MWh"
2021;29;"Flurlingen";"Oberflächengewässer";"Wärme";11.8;"kW"
2021;29;"Flurlingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;29;"Flurlingen";"Oberflächengewässer";"Wärme";21.24;"MWh"
2021;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"kW"
2021;38;"Rheinau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"MWh"
2021;55;"Eglisau";"Oberflächengewässer";"Wärme";80.6;"kW"
2021;55;"Eglisau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;55;"Eglisau";"Oberflächengewässer";"Wärme";145.08;"MWh"
2021;58;"Glattfelden";"Oberflächengewässer";"Wärme";490;"kW"
2021;58;"Glattfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;58;"Glattfelden";"Oberflächengewässer";"Wärme";882;"MWh"
2021;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"kW"
2021;59;"Hochfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"MWh"
2021;66;"Opfikon";"Oberflächengewässer";"Wärme";93;"kW"
2021;66;"Opfikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;66;"Opfikon";"Oberflächengewässer";"Wärme";167.4;"MWh"
2021;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";331;"kW"
2021;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2021;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";595.8;"MWh"
2021;139;"Rüschlikon";"Oberflächengewässer";"Wärme";5.7;"kW"
2021;139;"Rüschlikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;139;"Rüschlikon";"Oberflächengewässer";"Wärme";10.26;"MWh"
2021;141;"Thalwil";"Oberflächengewässer";"Wärme";372;"kW"
2021;141;"Thalwil";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;141;"Thalwil";"Oberflächengewässer";"Wärme";669.6;"MWh"
2021;153;"Hombrechtikon";"Oberflächengewässer";"Wärme";26;"kW"
2021;153;"Hombrechtikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;153;"Hombrechtikon";"Oberflächengewässer";"Wärme";46.8;"MWh"
2021;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";658;"kW"
2021;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2021;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";1184.4;"MWh"
2021;155;"Männedorf";"Oberflächengewässer";"Wärme";759;"kW"
2021;155;"Männedorf";"Oberflächengewässer";"Wärme";4;"Anzahl"
2021;155;"Männedorf";"Oberflächengewässer";"Wärme";1366.2;"MWh"
2021;156;"Meilen";"Oberflächengewässer";"Wärme";529;"kW"
2021;156;"Meilen";"Oberflächengewässer";"Wärme";5;"Anzahl"
2021;156;"Meilen";"Oberflächengewässer";"Wärme";952.2;"MWh"
2021;158;"Stäfa";"Oberflächengewässer";"Wärme";23;"kW"
2021;158;"Stäfa";"Oberflächengewässer";"Wärme";2;"Anzahl"
2021;158;"Stäfa";"Oberflächengewässer";"Wärme";41.4;"MWh"
2021;159;"Uetikon am See";"Oberflächengewässer";"Wärme";750;"kW"
2021;159;"Uetikon am See";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;159;"Uetikon am See";"Oberflächengewässer";"Wärme";1350;"MWh"
2021;161;"Zollikon";"Oberflächengewässer";"Wärme";37;"kW"
2021;161;"Zollikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2021;161;"Zollikon";"Oberflächengewässer";"Wärme";66.6;"MWh"
2021;177;"Pfäffikon";"Oberflächengewässer";"Wärme";1376.2;"kW"
2021;177;"Pfäffikon";"Oberflächengewässer";"Wärme";6;"Anzahl"
2021;177;"Pfäffikon";"Oberflächengewässer";"Wärme";2477.16;"MWh"
2021;191;"Dübendorf";"Oberflächengewässer";"Wärme";823;"kW"
2021;191;"Dübendorf";"Oberflächengewässer";"Wärme";3;"Anzahl"
2021;191;"Dübendorf";"Oberflächengewässer";"Wärme";1481.4;"MWh"
2021;243;"Dietikon";"Oberflächengewässer";"Wärme";990;"kW"
2021;243;"Dietikon";"Oberflächengewässer";"Wärme";2;"Anzahl"
2021;243;"Dietikon";"Oberflächengewässer";"Wärme";1782;"MWh"
2021;261;"Zürich";"Oberflächengewässer";"Wärme";13259.6;"kW"
2021;261;"Zürich";"Oberflächengewässer";"Wärme";26;"Anzahl"
2021;261;"Zürich";"Oberflächengewässer";"Wärme";23867.28;"MWh"
2021;293;"Wädenswil";"Oberflächengewässer";"Wärme";626.5;"kW"
2021;293;"Wädenswil";"Oberflächengewässer";"Wärme";6;"Anzahl"
2021;293;"Wädenswil";"Oberflächengewässer";"Wärme";1127.7;"MWh"
2021;295;"Horgen";"Oberflächengewässer";"Wärme";1602;"kW"
2021;295;"Horgen";"Oberflächengewässer";"Wärme";4;"Anzahl"
2021;295;"Horgen";"Oberflächengewässer";"Wärme";2883.6;"MWh"
2022;28;"Flaach";"Oberflächengewässer";"Kälte";0;"kW"
2022;28;"Flaach";"Oberflächengewässer";"Kälte";1;"Anzahl"
2022;28;"Flaach";"Oberflächengewässer";"Kälte";0;"MWh"
2022;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"kW"
2022;29;"Flurlingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2022;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"MWh"
2022;38;"Rheinau";"Oberflächengewässer";"Kälte";1500;"kW"
2022;38;"Rheinau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2022;38;"Rheinau";"Oberflächengewässer";"Kälte";2700;"MWh"
2022;58;"Glattfelden";"Oberflächengewässer";"Kälte";0;"kW"
2022;58;"Glattfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2022;58;"Glattfelden";"Oberflächengewässer";"Kälte";0;"MWh"
2022;59;"Hochfelden";"Oberflächengewässer";"Kälte";1320;"kW"
2022;59;"Hochfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2022;59;"Hochfelden";"Oberflächengewässer";"Kälte";2376;"MWh"
2022;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"kW"
2022;66;"Opfikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2022;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"MWh"
2022;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";7470;"kW"
2022;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2022;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";13446;"MWh"
2022;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"kW"
2022;139;"Rüschlikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2022;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"MWh"
