"jahr";"bfsnr";"ort";"rubrik";"thema";"subthema";"wert";"einheit"
1991;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";20;"Anzahl"
1992;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";201.4;"kW"
1992;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1992;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";362.52;"MWh"
1992;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1992;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";23;"Anzahl"
1993;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";232.9;"kW"
1993;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1993;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";419.22;"MWh"
1993;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1993;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";25;"Anzahl"
1994;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";316.7;"kW"
1994;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1994;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";570.06;"MWh"
1994;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1994;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";32;"Anzahl"
1995;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";382.9;"kW"
1995;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1995;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";689.22;"MWh"
1995;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1995;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";41;"Anzahl"
1996;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";474.4;"kW"
1996;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1996;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";853.92;"MWh"
1996;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1996;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";47;"Anzahl"
1997;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";668.3;"kW"
1997;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1997;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1202.94;"MWh"
1997;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1997;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";57;"Anzahl"
1998;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";861.7;"kW"
1998;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1998;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1551.06;"MWh"
1998;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1998;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";99;"Anzahl"
1999;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1038;"kW"
1999;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1999;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1868.4;"MWh"
1999;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1999;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";132;"Anzahl"
2000;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1059.7;"kW"
2000;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2000;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1907.46;"MWh"
2000;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2000;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";135;"Anzahl"
2001;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1171.7;"kW"
2001;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2001;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2109.06;"MWh"
2001;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2001;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";150;"Anzahl"
2002;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1282.5;"kW"
2002;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";7;"kW"
2002;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2308.5;"MWh"
2002;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";12.6;"MWh"
2002;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";159;"Anzahl"
2003;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1347.4;"kW"
2003;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";7;"kW"
2003;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2425.32;"MWh"
2003;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";12.6;"MWh"
2003;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";167;"Anzahl"
2004;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1465.8;"kW"
2004;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";7;"kW"
2004;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2638.44;"MWh"
2004;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";12.6;"MWh"
2004;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";176;"Anzahl"
2005;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2194.4;"kW"
2005;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";567;"kW"
2005;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3949.92;"MWh"
2005;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1020.6;"MWh"
2005;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";208;"Anzahl"
2006;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2378.6;"kW"
2006;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";567;"kW"
2006;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4281.48;"MWh"
2006;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1020.6;"MWh"
2006;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";218;"Anzahl"
2007;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2665.4;"kW"
2007;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";567;"kW"
2007;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4797.72;"MWh"
2007;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1020.6;"MWh"
2007;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";233;"Anzahl"
2008;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2742.9;"kW"
2008;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";567;"kW"
2008;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4937.22;"MWh"
2008;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1020.6;"MWh"
2008;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";240;"Anzahl"
2009;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3046.9;"kW"
2009;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";581;"kW"
2009;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";5484.42;"MWh"
2009;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1045.8;"MWh"
2009;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";255;"Anzahl"
2010;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3224.6;"kW"
2010;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";589;"kW"
2010;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";5804.28;"MWh"
2010;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1060.2;"MWh"
2010;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";267;"Anzahl"
2011;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3674.3;"kW"
2011;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";713.5;"kW"
2011;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";6613.74;"MWh"
2011;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1284.3;"MWh"
2011;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";284;"Anzahl"
2012;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3771;"kW"
2012;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";713.5;"kW"
2012;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";6787.8;"MWh"
2012;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1284.3;"MWh"
2012;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";290;"Anzahl"
2013;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4009.1;"kW"
2013;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";713.5;"kW"
2013;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";7216.38;"MWh"
2013;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1284.3;"MWh"
2013;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";307;"Anzahl"
2014;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4539.4;"kW"
2014;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";955.5;"kW"
2014;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";8170.919999999999;"MWh"
2014;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1719.9;"MWh"
2014;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";319;"Anzahl"
2015;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4561.6;"kW"
2015;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";955.5;"kW"
2015;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";8210.880000000001;"MWh"
2015;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1719.9;"MWh"
2015;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";322;"Anzahl"
2016;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4785.5;"kW"
2016;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";967.5;"kW"
2016;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";8613.9;"MWh"
2016;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1741.5;"MWh"
2016;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";334;"Anzahl"
2017;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4878.8;"kW"
2017;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";967.5;"kW"
2017;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";8781.84;"MWh"
2017;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1741.5;"MWh"
2017;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";341;"Anzahl"
2018;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";5252.1;"kW"
2018;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1075.5;"kW"
2018;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";9453.78;"MWh"
2018;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1935.9;"MWh"
2018;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";367;"Anzahl"
2019;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";5548.6;"kW"
2019;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1205.5;"kW"
2019;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";9987.48;"MWh"
2019;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";2169.9;"MWh"
2019;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";375;"Anzahl"
2020;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";5728.3;"kW"
2020;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1205.5;"kW"
2020;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";10310.94;"MWh"
2020;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";2169.9;"MWh"
2020;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";383;"Anzahl"
2021;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";5907.8;"kW"
2021;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1239.5;"kW"
2021;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";10634.04;"MWh"
2021;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";2231.1;"MWh"
2021;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";397;"Anzahl"
2022;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";6249;"kW"
2022;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1322.5;"kW"
2022;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";11248.2;"MWh"
2022;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";2380.5;"MWh"
2022;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";417;"Anzahl"
2023;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";6646.3;"kW"
2023;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1449.5;"kW"
2023;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";11963.34;"MWh"
2023;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";2609.1;"MWh"
2023;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";431;"Anzahl"
2024;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";7009.2;"kW"
2024;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";1465.5;"kW"
2024;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";12616.56;"MWh"
2024;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";2637.9;"MWh"
2024;2;"Affoltern am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";441;"Anzahl"
1983;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1983;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1983;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1983;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1983;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1984;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1984;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1984;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1984;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1984;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1985;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1985;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1985;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1985;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1985;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1986;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1986;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1986;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1986;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1986;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1987;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1987;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1987;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1987;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1987;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1988;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1988;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1988;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1988;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1988;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1989;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1989;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1989;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1989;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1989;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1990;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";36.1;"kW"
1990;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1990;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";64.98;"MWh"
1990;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1990;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1991;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";36.1;"kW"
1991;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1991;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";64.98;"MWh"
1991;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1991;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1992;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";40.9;"kW"
1992;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1992;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";73.62;"MWh"
1992;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1992;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";3;"Anzahl"
1993;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";60;"kW"
1993;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1993;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";108;"MWh"
1993;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1993;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";5;"Anzahl"
1994;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";77.3;"kW"
1994;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1994;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";139.14;"MWh"
1994;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1994;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";8;"Anzahl"
1995;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";103.8;"kW"
1995;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1995;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";186.84;"MWh"
1995;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1995;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";13;"Anzahl"
1996;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";111.60000000000001;"kW"
1996;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1996;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";200.88000000000002;"MWh"
1996;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1996;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";14;"Anzahl"
1997;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";129.8;"kW"
1997;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1997;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";233.64000000000004;"MWh"
1997;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1997;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";16;"Anzahl"
1998;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";178.7;"kW"
1998;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1998;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";321.66;"MWh"
1998;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1998;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";20;"Anzahl"
1999;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";268.7;"kW"
1999;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1999;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";483.66;"MWh"
1999;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1999;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";34;"Anzahl"
2000;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";426.45;"kW"
2000;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2000;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";767.61;"MWh"
2000;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2000;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";59;"Anzahl"
2001;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";534.45;"kW"
2001;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2001;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";962.0100000000001;"MWh"
2001;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2001;3;"Bonstetten";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";72;"Anzahl"
