"jahr";"ort";"bfsnr";"rubrik";"thema";"wert";"einheit"
2009;"Bassersdorf";52;"Strom";"PV";12.95;"kW"
2009;"Bassersdorf";52;"Strom";"PV";12.95;"MWh"
2009;"Bassersdorf";52;"Strom";"PV";2;"Anzahl"
2010;"Bassersdorf";52;"Strom";"PV";12.95;"kW"
2010;"Bassersdorf";52;"Strom";"PV";12.95;"MWh"
2010;"Bassersdorf";52;"Strom";"PV";2;"Anzahl"
2011;"Bassersdorf";52;"Strom";"PV";17.89;"kW"
2011;"Bassersdorf";52;"Strom";"PV";17.89;"MWh"
2011;"Bassersdorf";52;"Strom";"PV";3;"Anzahl"
2012;"Bassersdorf";52;"Strom";"PV";57.85;"kW"
2012;"Bassersdorf";52;"Strom";"PV";57.85;"MWh"
2012;"Bassersdorf";52;"Strom";"PV";8;"Anzahl"
2013;"Bassersdorf";52;"Strom";"PV";107.66;"kW"
2013;"Bassersdorf";52;"Strom";"PV";107.66;"MWh"
2013;"Bassersdorf";52;"Strom";"PV";14;"Anzahl"
2014;"Bassersdorf";52;"Strom";"PV";113.66;"kW"
2014;"Bassersdorf";52;"Strom";"PV";113.66;"MWh"
2014;"Bassersdorf";52;"Strom";"PV";15;"Anzahl"
2015;"Bassersdorf";52;"Strom";"PV";213.01;"kW"
2015;"Bassersdorf";52;"Strom";"PV";213.01;"MWh"
2015;"Bassersdorf";52;"Strom";"PV";26;"Anzahl"
2016;"Bassersdorf";52;"Strom";"PV";269.81;"kW"
2016;"Bassersdorf";52;"Strom";"PV";269.81;"MWh"
2016;"Bassersdorf";52;"Strom";"PV";28;"Anzahl"
2017;"Bassersdorf";52;"Strom";"PV";380.39;"kW"
2017;"Bassersdorf";52;"Strom";"PV";380.39;"MWh"
2017;"Bassersdorf";52;"Strom";"PV";36;"Anzahl"
2018;"Bassersdorf";52;"Strom";"PV";492.84999999999997;"kW"
2018;"Bassersdorf";52;"Strom";"PV";492.84999999999997;"MWh"
2018;"Bassersdorf";52;"Strom";"PV";43;"Anzahl"
2019;"Bassersdorf";52;"Strom";"PV";647.7099999999999;"kW"
2019;"Bassersdorf";52;"Strom";"PV";647.7099999999999;"MWh"
2019;"Bassersdorf";52;"Strom";"PV";53;"Anzahl"
2020;"Bassersdorf";52;"Strom";"PV";1622.6;"kW"
2020;"Bassersdorf";52;"Strom";"PV";1622.6;"MWh"
2020;"Bassersdorf";52;"Strom";"PV";66;"Anzahl"
2021;"Bassersdorf";52;"Strom";"PV";2022.78;"kW"
2021;"Bassersdorf";52;"Strom";"PV";2022.78;"MWh"
2021;"Bassersdorf";52;"Strom";"PV";94;"Anzahl"
2022;"Bassersdorf";52;"Strom";"PV";2946.46;"kW"
2022;"Bassersdorf";52;"Strom";"PV";2946.46;"MWh"
2022;"Bassersdorf";52;"Strom";"PV";124;"Anzahl"
2023;"Bassersdorf";52;"Strom";"PV";4403.53;"kW"
2023;"Bassersdorf";52;"Strom";"PV";4403.53;"MWh"
2023;"Bassersdorf";52;"Strom";"PV";171;"Anzahl"
2024;"Bassersdorf";52;"Strom";"PV";5566.3099999999995;"kW"
2024;"Bassersdorf";52;"Strom";"PV";5566.3099999999995;"MWh"
2024;"Bassersdorf";52;"Strom";"PV";218;"Anzahl"
2025;"Bassersdorf";52;"Strom";"PV";5750.08;"kW"
2025;"Bassersdorf";52;"Strom";"PV";5750.08;"MWh"
2025;"Bassersdorf";52;"Strom";"PV";229;"Anzahl"
1990;"Bülach";53;"Strom";"PV";0;"kW"
1990;"Bülach";53;"Strom";"PV";0;"MWh"
1990;"Bülach";53;"Strom";"PV";0;"Anzahl"
1991;"Bülach";53;"Strom";"PV";0;"kW"
1991;"Bülach";53;"Strom";"PV";0;"MWh"
1991;"Bülach";53;"Strom";"PV";0;"Anzahl"
1992;"Bülach";53;"Strom";"PV";0;"kW"
1992;"Bülach";53;"Strom";"PV";0;"MWh"
1992;"Bülach";53;"Strom";"PV";0;"Anzahl"
1993;"Bülach";53;"Strom";"PV";0;"kW"
1993;"Bülach";53;"Strom";"PV";0;"MWh"
1993;"Bülach";53;"Strom";"PV";0;"Anzahl"
1994;"Bülach";53;"Strom";"PV";0;"kW"
1994;"Bülach";53;"Strom";"PV";0;"MWh"
1994;"Bülach";53;"Strom";"PV";0;"Anzahl"
1995;"Bülach";53;"Strom";"PV";0;"kW"
1995;"Bülach";53;"Strom";"PV";0;"MWh"
1995;"Bülach";53;"Strom";"PV";0;"Anzahl"
1996;"Bülach";53;"Strom";"PV";0;"kW"
1996;"Bülach";53;"Strom";"PV";0;"MWh"
1996;"Bülach";53;"Strom";"PV";0;"Anzahl"
1997;"Bülach";53;"Strom";"PV";0;"kW"
1997;"Bülach";53;"Strom";"PV";0;"MWh"
1997;"Bülach";53;"Strom";"PV";0;"Anzahl"
1998;"Bülach";53;"Strom";"PV";0;"kW"
1998;"Bülach";53;"Strom";"PV";0;"MWh"
1998;"Bülach";53;"Strom";"PV";0;"Anzahl"
1999;"Bülach";53;"Strom";"PV";0;"kW"
1999;"Bülach";53;"Strom";"PV";0;"MWh"
1999;"Bülach";53;"Strom";"PV";0;"Anzahl"
2000;"Bülach";53;"Strom";"PV";0;"kW"
2000;"Bülach";53;"Strom";"PV";0;"MWh"
2000;"Bülach";53;"Strom";"PV";0;"Anzahl"
2001;"Bülach";53;"Strom";"PV";0;"kW"
2001;"Bülach";53;"Strom";"PV";0;"MWh"
2001;"Bülach";53;"Strom";"PV";0;"Anzahl"
2002;"Bülach";53;"Strom";"PV";0;"kW"
2002;"Bülach";53;"Strom";"PV";0;"MWh"
2002;"Bülach";53;"Strom";"PV";0;"Anzahl"
2003;"Bülach";53;"Strom";"PV";0;"kW"
2003;"Bülach";53;"Strom";"PV";0;"MWh"
2003;"Bülach";53;"Strom";"PV";0;"Anzahl"
2004;"Bülach";53;"Strom";"PV";0;"kW"
2004;"Bülach";53;"Strom";"PV";0;"MWh"
2004;"Bülach";53;"Strom";"PV";0;"Anzahl"
2005;"Bülach";53;"Strom";"PV";0;"kW"
2005;"Bülach";53;"Strom";"PV";0;"MWh"
2005;"Bülach";53;"Strom";"PV";0;"Anzahl"
2006;"Bülach";53;"Strom";"PV";4.9;"kW"
2006;"Bülach";53;"Strom";"PV";4.9;"MWh"
2006;"Bülach";53;"Strom";"PV";1;"Anzahl"
2007;"Bülach";53;"Strom";"PV";4.9;"kW"
2007;"Bülach";53;"Strom";"PV";4.9;"MWh"
2007;"Bülach";53;"Strom";"PV";1;"Anzahl"
2008;"Bülach";53;"Strom";"PV";12.5;"kW"
2008;"Bülach";53;"Strom";"PV";12.5;"MWh"
2008;"Bülach";53;"Strom";"PV";3;"Anzahl"
2009;"Bülach";53;"Strom";"PV";30.9;"kW"
2009;"Bülach";53;"Strom";"PV";30.9;"MWh"
2009;"Bülach";53;"Strom";"PV";6;"Anzahl"
2010;"Bülach";53;"Strom";"PV";43.1;"kW"
2010;"Bülach";53;"Strom";"PV";43.1;"MWh"
2010;"Bülach";53;"Strom";"PV";8;"Anzahl"
2011;"Bülach";53;"Strom";"PV";265.25;"kW"
2011;"Bülach";53;"Strom";"PV";265.25;"MWh"
2011;"Bülach";53;"Strom";"PV";13;"Anzahl"
2012;"Bülach";53;"Strom";"PV";276.17999999999995;"kW"
2012;"Bülach";53;"Strom";"PV";276.17999999999995;"MWh"
2012;"Bülach";53;"Strom";"PV";15;"Anzahl"
2013;"Bülach";53;"Strom";"PV";485.7;"kW"
2013;"Bülach";53;"Strom";"PV";485.7;"MWh"
2013;"Bülach";53;"Strom";"PV";21;"Anzahl"
2014;"Bülach";53;"Strom";"PV";957.5799999999999;"kW"
2014;"Bülach";53;"Strom";"PV";957.5799999999999;"MWh"
2014;"Bülach";53;"Strom";"PV";31;"Anzahl"
2015;"Bülach";53;"Strom";"PV";1158.7;"kW"
2015;"Bülach";53;"Strom";"PV";1158.7;"MWh"
2015;"Bülach";53;"Strom";"PV";43;"Anzahl"
2016;"Bülach";53;"Strom";"PV";1426.02;"kW"
2016;"Bülach";53;"Strom";"PV";1426.02;"MWh"
2016;"Bülach";53;"Strom";"PV";58;"Anzahl"
2017;"Bülach";53;"Strom";"PV";1913.11;"kW"
2017;"Bülach";53;"Strom";"PV";1913.11;"MWh"
2017;"Bülach";53;"Strom";"PV";71;"Anzahl"
2018;"Bülach";53;"Strom";"PV";2022.9099999999999;"kW"
2018;"Bülach";53;"Strom";"PV";2022.9099999999999;"MWh"
2018;"Bülach";53;"Strom";"PV";82;"Anzahl"
2019;"Bülach";53;"Strom";"PV";3043.37;"kW"
2019;"Bülach";53;"Strom";"PV";3043.37;"MWh"
2019;"Bülach";53;"Strom";"PV";105;"Anzahl"
2020;"Bülach";53;"Strom";"PV";3632.49;"kW"
2020;"Bülach";53;"Strom";"PV";3632.49;"MWh"
2020;"Bülach";53;"Strom";"PV";124;"Anzahl"
2021;"Bülach";53;"Strom";"PV";4693;"kW"
2021;"Bülach";53;"Strom";"PV";4693;"MWh"
2021;"Bülach";53;"Strom";"PV";151;"Anzahl"
2022;"Bülach";53;"Strom";"PV";5380.23;"kW"
2022;"Bülach";53;"Strom";"PV";5380.23;"MWh"
2022;"Bülach";53;"Strom";"PV";177;"Anzahl"
2023;"Bülach";53;"Strom";"PV";7803.2;"kW"
2023;"Bülach";53;"Strom";"PV";7803.2;"MWh"
2023;"Bülach";53;"Strom";"PV";228;"Anzahl"
2024;"Bülach";53;"Strom";"PV";9537.65;"kW"
2024;"Bülach";53;"Strom";"PV";9537.65;"MWh"
2024;"Bülach";53;"Strom";"PV";283;"Anzahl"
2025;"Bülach";53;"Strom";"PV";9685.97;"kW"
2025;"Bülach";53;"Strom";"PV";9685.97;"MWh"
2025;"Bülach";53;"Strom";"PV";290;"Anzahl"
1990;"Dietlikon";54;"Strom";"PV";0;"kW"
1990;"Dietlikon";54;"Strom";"PV";0;"MWh"
1990;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
1991;"Dietlikon";54;"Strom";"PV";0;"kW"
1991;"Dietlikon";54;"Strom";"PV";0;"MWh"
1991;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
1992;"Dietlikon";54;"Strom";"PV";0;"kW"
1992;"Dietlikon";54;"Strom";"PV";0;"MWh"
1992;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
1993;"Dietlikon";54;"Strom";"PV";0;"kW"
1993;"Dietlikon";54;"Strom";"PV";0;"MWh"
1993;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
1994;"Dietlikon";54;"Strom";"PV";0;"kW"
1994;"Dietlikon";54;"Strom";"PV";0;"MWh"
1994;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
1995;"Dietlikon";54;"Strom";"PV";0;"kW"
1995;"Dietlikon";54;"Strom";"PV";0;"MWh"
1995;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
1996;"Dietlikon";54;"Strom";"PV";0;"kW"
1996;"Dietlikon";54;"Strom";"PV";0;"MWh"
1996;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
1997;"Dietlikon";54;"Strom";"PV";0;"kW"
1997;"Dietlikon";54;"Strom";"PV";0;"MWh"
1997;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
1998;"Dietlikon";54;"Strom";"PV";0;"kW"
1998;"Dietlikon";54;"Strom";"PV";0;"MWh"
1998;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
1999;"Dietlikon";54;"Strom";"PV";0;"kW"
1999;"Dietlikon";54;"Strom";"PV";0;"MWh"
1999;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2000;"Dietlikon";54;"Strom";"PV";0;"kW"
2000;"Dietlikon";54;"Strom";"PV";0;"MWh"
2000;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2001;"Dietlikon";54;"Strom";"PV";0;"kW"
2001;"Dietlikon";54;"Strom";"PV";0;"MWh"
2001;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2002;"Dietlikon";54;"Strom";"PV";0;"kW"
2002;"Dietlikon";54;"Strom";"PV";0;"MWh"
2002;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2003;"Dietlikon";54;"Strom";"PV";0;"kW"
2003;"Dietlikon";54;"Strom";"PV";0;"MWh"
2003;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2004;"Dietlikon";54;"Strom";"PV";0;"kW"
2004;"Dietlikon";54;"Strom";"PV";0;"MWh"
2004;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2005;"Dietlikon";54;"Strom";"PV";0;"kW"
2005;"Dietlikon";54;"Strom";"PV";0;"MWh"
2005;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2006;"Dietlikon";54;"Strom";"PV";0;"kW"
2006;"Dietlikon";54;"Strom";"PV";0;"MWh"
2006;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2007;"Dietlikon";54;"Strom";"PV";0;"kW"
2007;"Dietlikon";54;"Strom";"PV";0;"MWh"
2007;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2008;"Dietlikon";54;"Strom";"PV";0;"kW"
2008;"Dietlikon";54;"Strom";"PV";0;"MWh"
2008;"Dietlikon";54;"Strom";"PV";0;"Anzahl"
2009;"Dietlikon";54;"Strom";"PV";10;"kW"
2009;"Dietlikon";54;"Strom";"PV";10;"MWh"
2009;"Dietlikon";54;"Strom";"PV";2;"Anzahl"
2010;"Dietlikon";54;"Strom";"PV";10;"kW"
2010;"Dietlikon";54;"Strom";"PV";10;"MWh"
2010;"Dietlikon";54;"Strom";"PV";2;"Anzahl"
2011;"Dietlikon";54;"Strom";"PV";49.96;"kW"
2011;"Dietlikon";54;"Strom";"PV";49.96;"MWh"
2011;"Dietlikon";54;"Strom";"PV";4;"Anzahl"
2012;"Dietlikon";54;"Strom";"PV";60.46;"kW"
2012;"Dietlikon";54;"Strom";"PV";60.46;"MWh"
2012;"Dietlikon";54;"Strom";"PV";5;"Anzahl"
2013;"Dietlikon";54;"Strom";"PV";97.71000000000001;"kW"
2013;"Dietlikon";54;"Strom";"PV";97.71000000000001;"MWh"
2013;"Dietlikon";54;"Strom";"PV";9;"Anzahl"
2014;"Dietlikon";54;"Strom";"PV";106.95;"kW"
2014;"Dietlikon";54;"Strom";"PV";106.95;"MWh"
2014;"Dietlikon";54;"Strom";"PV";10;"Anzahl"
2015;"Dietlikon";54;"Strom";"PV";622.44;"kW"
2015;"Dietlikon";54;"Strom";"PV";622.44;"MWh"
2015;"Dietlikon";54;"Strom";"PV";17;"Anzahl"
2016;"Dietlikon";54;"Strom";"PV";875.03;"kW"
2016;"Dietlikon";54;"Strom";"PV";875.03;"MWh"
2016;"Dietlikon";54;"Strom";"PV";30;"Anzahl"
2017;"Dietlikon";54;"Strom";"PV";947.29;"kW"
2017;"Dietlikon";54;"Strom";"PV";947.29;"MWh"
2017;"Dietlikon";54;"Strom";"PV";36;"Anzahl"
2018;"Dietlikon";54;"Strom";"PV";1209.26;"kW"
2018;"Dietlikon";54;"Strom";"PV";1209.26;"MWh"
2018;"Dietlikon";54;"Strom";"PV";41;"Anzahl"
2019;"Dietlikon";54;"Strom";"PV";1296.02;"kW"
2019;"Dietlikon";54;"Strom";"PV";1296.02;"MWh"
2019;"Dietlikon";54;"Strom";"PV";46;"Anzahl"
2020;"Dietlikon";54;"Strom";"PV";1871.1000000000001;"kW"
2020;"Dietlikon";54;"Strom";"PV";1871.1000000000001;"MWh"
2020;"Dietlikon";54;"Strom";"PV";56;"Anzahl"
2021;"Dietlikon";54;"Strom";"PV";1991.63;"kW"
2021;"Dietlikon";54;"Strom";"PV";1991.63;"MWh"
2021;"Dietlikon";54;"Strom";"PV";64;"Anzahl"
2022;"Dietlikon";54;"Strom";"PV";4008.82;"kW"
2022;"Dietlikon";54;"Strom";"PV";4008.82;"MWh"
2022;"Dietlikon";54;"Strom";"PV";86;"Anzahl"
2023;"Dietlikon";54;"Strom";"PV";4759.89;"kW"
2023;"Dietlikon";54;"Strom";"PV";4759.89;"MWh"
2023;"Dietlikon";54;"Strom";"PV";117;"Anzahl"
2024;"Dietlikon";54;"Strom";"PV";6297.63;"kW"
2024;"Dietlikon";54;"Strom";"PV";6297.63;"MWh"
2024;"Dietlikon";54;"Strom";"PV";151;"Anzahl"
2025;"Dietlikon";54;"Strom";"PV";6319.2300000000005;"kW"
2025;"Dietlikon";54;"Strom";"PV";6319.2300000000005;"MWh"
2025;"Dietlikon";54;"Strom";"PV";152;"Anzahl"
1990;"Eglisau";55;"Strom";"PV";0;"kW"
1990;"Eglisau";55;"Strom";"PV";0;"MWh"
1990;"Eglisau";55;"Strom";"PV";0;"Anzahl"
1991;"Eglisau";55;"Strom";"PV";0;"kW"
1991;"Eglisau";55;"Strom";"PV";0;"MWh"
1991;"Eglisau";55;"Strom";"PV";0;"Anzahl"
1992;"Eglisau";55;"Strom";"PV";0;"kW"
1992;"Eglisau";55;"Strom";"PV";0;"MWh"
1992;"Eglisau";55;"Strom";"PV";0;"Anzahl"
1993;"Eglisau";55;"Strom";"PV";0;"kW"
1993;"Eglisau";55;"Strom";"PV";0;"MWh"
1993;"Eglisau";55;"Strom";"PV";0;"Anzahl"
1994;"Eglisau";55;"Strom";"PV";0;"kW"
1994;"Eglisau";55;"Strom";"PV";0;"MWh"
1994;"Eglisau";55;"Strom";"PV";0;"Anzahl"
1995;"Eglisau";55;"Strom";"PV";0;"kW"
1995;"Eglisau";55;"Strom";"PV";0;"MWh"
1995;"Eglisau";55;"Strom";"PV";0;"Anzahl"
1996;"Eglisau";55;"Strom";"PV";0;"kW"
1996;"Eglisau";55;"Strom";"PV";0;"MWh"
1996;"Eglisau";55;"Strom";"PV";0;"Anzahl"
1997;"Eglisau";55;"Strom";"PV";0;"kW"
1997;"Eglisau";55;"Strom";"PV";0;"MWh"
1997;"Eglisau";55;"Strom";"PV";0;"Anzahl"
1998;"Eglisau";55;"Strom";"PV";0;"kW"
1998;"Eglisau";55;"Strom";"PV";0;"MWh"
1998;"Eglisau";55;"Strom";"PV";0;"Anzahl"
1999;"Eglisau";55;"Strom";"PV";0;"kW"
1999;"Eglisau";55;"Strom";"PV";0;"MWh"
1999;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2000;"Eglisau";55;"Strom";"PV";0;"kW"
2000;"Eglisau";55;"Strom";"PV";0;"MWh"
2000;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2001;"Eglisau";55;"Strom";"PV";0;"kW"
2001;"Eglisau";55;"Strom";"PV";0;"MWh"
2001;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2002;"Eglisau";55;"Strom";"PV";0;"kW"
2002;"Eglisau";55;"Strom";"PV";0;"MWh"
2002;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2003;"Eglisau";55;"Strom";"PV";0;"kW"
2003;"Eglisau";55;"Strom";"PV";0;"MWh"
2003;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2004;"Eglisau";55;"Strom";"PV";0;"kW"
2004;"Eglisau";55;"Strom";"PV";0;"MWh"
2004;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2005;"Eglisau";55;"Strom";"PV";0;"kW"
2005;"Eglisau";55;"Strom";"PV";0;"MWh"
2005;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2006;"Eglisau";55;"Strom";"PV";0;"kW"
2006;"Eglisau";55;"Strom";"PV";0;"MWh"
2006;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2007;"Eglisau";55;"Strom";"PV";0;"kW"
2007;"Eglisau";55;"Strom";"PV";0;"MWh"
2007;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2008;"Eglisau";55;"Strom";"PV";0;"kW"
2008;"Eglisau";55;"Strom";"PV";0;"MWh"
2008;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2009;"Eglisau";55;"Strom";"PV";0;"kW"
2009;"Eglisau";55;"Strom";"PV";0;"MWh"
2009;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2010;"Eglisau";55;"Strom";"PV";0;"kW"
2010;"Eglisau";55;"Strom";"PV";0;"MWh"
2010;"Eglisau";55;"Strom";"PV";0;"Anzahl"
2011;"Eglisau";55;"Strom";"PV";20.1;"kW"
2011;"Eglisau";55;"Strom";"PV";20.1;"MWh"
2011;"Eglisau";55;"Strom";"PV";2;"Anzahl"
2012;"Eglisau";55;"Strom";"PV";60.39;"kW"
2012;"Eglisau";55;"Strom";"PV";60.39;"MWh"
2012;"Eglisau";55;"Strom";"PV";5;"Anzahl"
2013;"Eglisau";55;"Strom";"PV";162.89;"kW"
2013;"Eglisau";55;"Strom";"PV";162.89;"MWh"
2013;"Eglisau";55;"Strom";"PV";7;"Anzahl"
2014;"Eglisau";55;"Strom";"PV";1346.5400000000002;"kW"
2014;"Eglisau";55;"Strom";"PV";1346.5400000000002;"MWh"
2014;"Eglisau";55;"Strom";"PV";12;"Anzahl"
2015;"Eglisau";55;"Strom";"PV";1702.6200000000001;"kW"
2015;"Eglisau";55;"Strom";"PV";1702.6200000000001;"MWh"
2015;"Eglisau";55;"Strom";"PV";20;"Anzahl"
2016;"Eglisau";55;"Strom";"PV";1959.15;"kW"
2016;"Eglisau";55;"Strom";"PV";1959.15;"MWh"
2016;"Eglisau";55;"Strom";"PV";26;"Anzahl"
2017;"Eglisau";55;"Strom";"PV";2075.2400000000002;"kW"
2017;"Eglisau";55;"Strom";"PV";2075.2400000000002;"MWh"
2017;"Eglisau";55;"Strom";"PV";37;"Anzahl"
2018;"Eglisau";55;"Strom";"PV";2341.8;"kW"
2018;"Eglisau";55;"Strom";"PV";2341.8;"MWh"
2018;"Eglisau";55;"Strom";"PV";50;"Anzahl"
2019;"Eglisau";55;"Strom";"PV";2466.7200000000003;"kW"
2019;"Eglisau";55;"Strom";"PV";2466.7200000000003;"MWh"
2019;"Eglisau";55;"Strom";"PV";57;"Anzahl"
2020;"Eglisau";55;"Strom";"PV";2613.75;"kW"
2020;"Eglisau";55;"Strom";"PV";2613.75;"MWh"
2020;"Eglisau";55;"Strom";"PV";70;"Anzahl"
2021;"Eglisau";55;"Strom";"PV";2807.59;"kW"
2021;"Eglisau";55;"Strom";"PV";2807.59;"MWh"
2021;"Eglisau";55;"Strom";"PV";83;"Anzahl"
2022;"Eglisau";55;"Strom";"PV";2988.71;"kW"
2022;"Eglisau";55;"Strom";"PV";2988.71;"MWh"
2022;"Eglisau";55;"Strom";"PV";90;"Anzahl"
2023;"Eglisau";55;"Strom";"PV";3317.83;"kW"
2023;"Eglisau";55;"Strom";"PV";3317.83;"MWh"
2023;"Eglisau";55;"Strom";"PV";116;"Anzahl"
2024;"Eglisau";55;"Strom";"PV";4184.7300000000005;"kW"
2024;"Eglisau";55;"Strom";"PV";4184.7300000000005;"MWh"
2024;"Eglisau";55;"Strom";"PV";160;"Anzahl"
2025;"Eglisau";55;"Strom";"PV";4393.18;"kW"
2025;"Eglisau";55;"Strom";"PV";4393.18;"MWh"
2025;"Eglisau";55;"Strom";"PV";170;"Anzahl"
1990;"Embrach";56;"Strom";"PV";0;"kW"
1990;"Embrach";56;"Strom";"PV";0;"MWh"
1990;"Embrach";56;"Strom";"PV";0;"Anzahl"
1991;"Embrach";56;"Strom";"PV";0;"kW"
1991;"Embrach";56;"Strom";"PV";0;"MWh"
1991;"Embrach";56;"Strom";"PV";0;"Anzahl"
1992;"Embrach";56;"Strom";"PV";0;"kW"
1992;"Embrach";56;"Strom";"PV";0;"MWh"
1992;"Embrach";56;"Strom";"PV";0;"Anzahl"
1993;"Embrach";56;"Strom";"PV";0;"kW"
1993;"Embrach";56;"Strom";"PV";0;"MWh"
1993;"Embrach";56;"Strom";"PV";0;"Anzahl"
1994;"Embrach";56;"Strom";"PV";0;"kW"
1994;"Embrach";56;"Strom";"PV";0;"MWh"
1994;"Embrach";56;"Strom";"PV";0;"Anzahl"
1995;"Embrach";56;"Strom";"PV";0;"kW"
1995;"Embrach";56;"Strom";"PV";0;"MWh"
1995;"Embrach";56;"Strom";"PV";0;"Anzahl"
1996;"Embrach";56;"Strom";"PV";0;"kW"
1996;"Embrach";56;"Strom";"PV";0;"MWh"
1996;"Embrach";56;"Strom";"PV";0;"Anzahl"
1997;"Embrach";56;"Strom";"PV";0;"kW"
1997;"Embrach";56;"Strom";"PV";0;"MWh"
1997;"Embrach";56;"Strom";"PV";0;"Anzahl"
1998;"Embrach";56;"Strom";"PV";0;"kW"
1998;"Embrach";56;"Strom";"PV";0;"MWh"
1998;"Embrach";56;"Strom";"PV";0;"Anzahl"
1999;"Embrach";56;"Strom";"PV";0;"kW"
1999;"Embrach";56;"Strom";"PV";0;"MWh"
1999;"Embrach";56;"Strom";"PV";0;"Anzahl"
2000;"Embrach";56;"Strom";"PV";0;"kW"
2000;"Embrach";56;"Strom";"PV";0;"MWh"
2000;"Embrach";56;"Strom";"PV";0;"Anzahl"
2001;"Embrach";56;"Strom";"PV";0;"kW"
2001;"Embrach";56;"Strom";"PV";0;"MWh"
2001;"Embrach";56;"Strom";"PV";0;"Anzahl"
2002;"Embrach";56;"Strom";"PV";0;"kW"
2002;"Embrach";56;"Strom";"PV";0;"MWh"
2002;"Embrach";56;"Strom";"PV";0;"Anzahl"
2003;"Embrach";56;"Strom";"PV";0;"kW"
2003;"Embrach";56;"Strom";"PV";0;"MWh"
2003;"Embrach";56;"Strom";"PV";0;"Anzahl"
2004;"Embrach";56;"Strom";"PV";0;"kW"
2004;"Embrach";56;"Strom";"PV";0;"MWh"
2004;"Embrach";56;"Strom";"PV";0;"Anzahl"
2005;"Embrach";56;"Strom";"PV";0;"kW"
2005;"Embrach";56;"Strom";"PV";0;"MWh"
2005;"Embrach";56;"Strom";"PV";0;"Anzahl"
2006;"Embrach";56;"Strom";"PV";0;"kW"
2006;"Embrach";56;"Strom";"PV";0;"MWh"
2006;"Embrach";56;"Strom";"PV";0;"Anzahl"
2007;"Embrach";56;"Strom";"PV";0;"kW"
2007;"Embrach";56;"Strom";"PV";0;"MWh"
2007;"Embrach";56;"Strom";"PV";0;"Anzahl"
2008;"Embrach";56;"Strom";"PV";5.4399999999999995;"kW"
2008;"Embrach";56;"Strom";"PV";5.4399999999999995;"MWh"
2008;"Embrach";56;"Strom";"PV";2;"Anzahl"
2009;"Embrach";56;"Strom";"PV";8.739999999999998;"kW"
2009;"Embrach";56;"Strom";"PV";8.739999999999998;"MWh"
2009;"Embrach";56;"Strom";"PV";3;"Anzahl"
2010;"Embrach";56;"Strom";"PV";16.84;"kW"
2010;"Embrach";56;"Strom";"PV";16.84;"MWh"
2010;"Embrach";56;"Strom";"PV";4;"Anzahl"
2011;"Embrach";56;"Strom";"PV";51.849999999999994;"kW"
2011;"Embrach";56;"Strom";"PV";51.849999999999994;"MWh"
2011;"Embrach";56;"Strom";"PV";6;"Anzahl"
2012;"Embrach";56;"Strom";"PV";293.66;"kW"
2012;"Embrach";56;"Strom";"PV";293.66;"MWh"
2012;"Embrach";56;"Strom";"PV";10;"Anzahl"
2013;"Embrach";56;"Strom";"PV";652.52;"kW"
2013;"Embrach";56;"Strom";"PV";652.52;"MWh"
2013;"Embrach";56;"Strom";"PV";13;"Anzahl"
2014;"Embrach";56;"Strom";"PV";842.21;"kW"
2014;"Embrach";56;"Strom";"PV";842.21;"MWh"
2014;"Embrach";56;"Strom";"PV";17;"Anzahl"
2015;"Embrach";56;"Strom";"PV";1191.62;"kW"
2015;"Embrach";56;"Strom";"PV";1191.62;"MWh"
2015;"Embrach";56;"Strom";"PV";24;"Anzahl"
2016;"Embrach";56;"Strom";"PV";1269.55;"kW"
2016;"Embrach";56;"Strom";"PV";1269.55;"MWh"
2016;"Embrach";56;"Strom";"PV";29;"Anzahl"
2017;"Embrach";56;"Strom";"PV";1372.31;"kW"
